molecule_chembl_id,stdInChiKey,formula,STATUS,pIC50,MW,LogP,nHAcc,nHDon,smiles,preferredCompoundName
CHEMBL3409736,-,-,active,8.924453038607469,364.4970000000002,4.421700000000003,5,2,CC1CCN(CC1)c2nc(Nc3cc([nH]n3)C4CC4)c5C6CCC(C6)c5n2,-
CHEMBL3409735,-,-,active,9.96657624451305,412.5380000000003,3.509000000000002,7,2,CCOC(=O)C1CCCN(C1)c2nc3CCCc3c(Nc4cc([nH]n4)C(C)(C)C)n2,-
CHEMBL3409734,-,-,active,9.245651664288982,354.50200000000007,4.109900000000003,5,2,CC(C)(C)c1cc(Nc2nc(nc3CCCc23)N4CCCCCC4)n[nH]1,-
CHEMBL3409733,-,-,active,9.522878745280336,354.50200000000024,3.9658000000000024,5,2,CC1CCN(CC1)c2nc3CCCc3c(Nc4cc([nH]n4)C(C)(C)C)n2,-
CHEMBL3409732,-,-,active,9.600326278518963,340.4750000000001,3.719800000000002,5,2,CC(C)(C)c1cc(Nc2nc(nc3CCCc23)N4CCCCC4)n[nH]1,-
CHEMBL3409731,-,-,active,9.013228265733757,370.4570000000002,2.519920000000001,7,2,CCOC(=O)C1CCCN(C1)c2nc3CCCc3c(Nc4cc(C)[nH]n4)n2,-
CHEMBL3409730,-,-,active,8.698970004336019,312.421,3.120820000000001,5,2,Cc1cc(Nc2nc(nc3CCCc23)N4CCCCCC4)n[nH]1,-
CHEMBL3409729,-,-,active,9.354577730650908,298.39399999999995,2.7307200000000007,5,2,Cc1cc(Nc2nc(nc3CCCc23)N4CCCCC4)n[nH]1,-
CHEMBL3409728,-,-,active,10.013228265733757,317.39600000000013,3.9764000000000017,4,2,C1Cc2nc(nc(Nc3cc([nH]n3)C4CC4)c2C1)c5ccccc5,-
CHEMBL3409725,-,-,active,9.826813731587725,360.46500000000015,4.229920000000003,5,3,Cc1ccc(CNc2nc3CCCc3c(Nc4cc([nH]n4)C5CC5)n2)cc1,-
CHEMBL3409724,-,-,active,9.573488738635424,346.43800000000016,3.9215000000000027,5,3,C(Nc1nc2CCCc2c(Nc3cc([nH]n3)C4CC4)n1)c5ccccc5,-
CHEMBL3409723,-,-,active,10.387216143280265,336.44300000000004,3.2981000000000016,5,2,C1Cc2nc(nc(Nc3cc([nH]n3)C4CC4)c2C1)N5CC6CCC5C6,-
CHEMBL3409722,-,-,active,10.236572006437065,352.4860000000001,4.079900000000003,5,2,C1CCCN(CCC1)c2nc3CCCc3c(Nc4cc([nH]n4)C5CC5)n2,-
CHEMBL3409721,-,-,active,11.0,338.45900000000006,3.6898000000000017,5,2,C1CCCN(CC1)c2nc3CCCc3c(Nc4cc([nH]n4)C5CC5)n2,-
CHEMBL3409719,-,-,active,9.906578314837763,349.44200000000023,3.049380000000001,6,2,N#CC1CCN(CC1)c2nc3CCCc3c(Nc4cc([nH]n4)C5CC5)n2,-
CHEMBL3409718,-,-,active,10.455931955649724,396.4950000000003,3.0889000000000015,7,2,CCOC(=O)C1CCN(CC1)c2nc3CCCc3c(Nc4cc([nH]n4)C5CC5)n2,-
CHEMBL3409717,-,-,active,9.692503962086787,352.4860000000002,3.935800000000002,5,2,CC1(C)CCN(CC1)c2nc3CCCc3c(Nc4cc([nH]n4)C5CC5)n2,-
CHEMBL3409716,-,-,active,10.69897000433602,338.45900000000023,3.545700000000002,5,2,CC1CCN(CC1)c2nc3CCCc3c(Nc4cc([nH]n4)C5CC5)n2,-
CHEMBL3409715,-,-,active,9.735182176990463,423.5650000000003,3.3942000000000014,6,2,CCN(CC)C(=O)C1CCCN(C1)c2nc3CCCc3c(Nc4cc([nH]n4)C5CC5)n2,-
CHEMBL3409714,-,-,active,10.045757490560677,354.45800000000014,2.5181000000000004,6,3,OCC1CCCN(C1)c2nc3CCCc3c(Nc4cc([nH]n4)C5CC5)n2,-
CHEMBL3409713,-,-,active,10.494850021680094,324.432,3.2997000000000014,5,2,C1CCN(CC1)c2nc3CCCc3c(Nc4cc([nH]n4)C5CC5)n2,-
CHEMBL3421981,-,-,active,8.097344524782072,234.262,3.1062000000000003,2,2,c1cc2c(c[nH]c2cn1)c3ccnc4[nH]ccc34,-
CHEMBL3421973,-,-,active,10.522878745280336,419.92000000000013,4.168700000000002,6,2,CN1CCN(CC1)c2ccc(Nc3ncc(Cl)c(n3)c4c[nH]c5cnccc45)cc2,-
CHEMBL3421972,-,-,active,8.481486060122112,430.5120000000001,4.2451000000000025,7,2,COc1cc(OC2CCN(C)CC2)ccc1Nc3nccc(n3)c4c[nH]c5cnccc45,-
CHEMBL3421971,-,-,active,8.49839307758117,443.55500000000023,3.8427200000000026,8,1,COc1cc(ccc1Nc2nccc(n2)c3cn(C)c4c(C)nccc34)N5CCN(C)CC5,-
CHEMBL3421970,-,-,active,10.292429823902065,429.5280000000002,3.832320000000002,7,2,COc1cc(ccc1Nc2nccc(n2)c3c[nH]c4c(C)nccc34)N5CCN(C)CC5,-
CHEMBL3421969,-,-,active,10.142667503568733,429.5280000000002,3.832320000000002,7,2,COc1cc(ccc1Nc2nccc(n2)c3c[nH]c4cnc(C)cc34)N5CCN(C)CC5,-
CHEMBL3421968,-,-,active,9.108462542327436,429.5280000000002,3.5343000000000018,8,1,COc1cc(ccc1Nc2nccc(n2)c3cn(C)c4cnccc34)N5CCN(C)CC5,-
CHEMBL3421967,-,-,active,8.827105302247825,415.50100000000015,3.523900000000001,7,2,COc1cc(ccc1Nc2nccc(n2)c3c[nH]c4cnccc34)N5CCN(C)CC5,-
CHEMBL3421966,-,-,active,9.015472686656206,443.51100000000014,3.4406000000000008,7,2,COc1cc(ccc1Nc2nccc(n2)c3c[nH]c4cnccc34)N5CCN(CC5)C(=O)C,-
CHEMBL3421963,-,-,active,7.466927339951187,415.50100000000015,3.523900000000001,7,2,COc1cc(ccc1Nc2cc(ncn2)c3c[nH]c4cnccc34)N5CCN(C)CC5,-
CHEMBL3421636,-,-,active,8.618163200001657,384.48700000000014,4.120300000000002,5,2,CN1CCN(CC1)c2ccc(Nc3cc(ncn3)c4c[nH]c5ccccc45)cc2,-
CHEMBL3582442,-,-,active,8.267606240177031,458.5410000000001,4.233000000000003,7,1,OC1CCN(CC1)c2cc(ccn2)c3cnc4ccc(nn34)N5CCC[C@@H]5c6cccc(F)c6,-
CHEMBL3582441,-,-,active,8.292429823902062,501.5660000000003,3.478500000000002,8,1,OC(=O)CN1CCN(CC1)c2cc(ccn2)c3cnc4ccc(nn34)N5CCC[C@@H]5c6cccc(F)c6,-
CHEMBL3582427,-,-,active,8.397940008672037,325.375,3.8800800000000013,5,1,N#Cc1ccc(cc1)c2cnc3ccc(NCc4ccccc4)nn23,-
CHEMBL3785519,-,-,active,8.431798275933005,453.59000000000015,5.477300000000005,6,1,CC(Oc1cccc(c1)c2cn([C@@H]3C[C@H](CN4CCC4)C3)c5ncnc(N)c25)c6ccccc6,-
CHEMBL3787399,-,-,active,9.259637310505756,445.61100000000033,5.2964000000000055,6,1,Nc1ncnc2c1c(cn2[C@@H]3C[C@H](CN4CCC4)C3)c5cccc(OCC6CCCCC6)c5,-
CHEMBL3787579,-,-,active,8.698970004336019,407.51800000000026,3.3625000000000016,7,1,COCCOc1cccc(c1)c2cn([C@@H]3C[C@H](CN4CCC4)C3)c5ncnc(N)c25,-
CHEMBL3786383,-,-,active,10.096910013008056,447.5830000000003,4.285200000000004,7,1,Nc1ncnc2c1c(cn2[C@@H]3C[C@H](CN4CCC4)C3)c5cccc(OC[C@H]6CCCCO6)c5,-
CHEMBL3787668,-,-,active,9.886056647693165,447.5830000000003,4.285200000000004,7,1,Nc1ncnc2c1c(cn2[C@@H]3C[C@H](CN4CCC4)C3)c5cccc(OC[C@@H]6CCCCO6)c5,-
CHEMBL3787474,-,-,active,8.102372908709556,393.49100000000027,2.708400000000001,7,2,Nc1ncnc2c1c(cn2[C@@H]3C[C@H](CN4CCC4)C3)c5cccc(OCCO)c5,-
CHEMBL3786668,-,-,active,9.200659450546418,421.54500000000024,3.752600000000002,7,1,CCOCCOc1cccc(c1)c2cn([C@@H]3C[C@H](CN4CCC4)C3)c5ncnc(N)c25,-
CHEMBL3785927,-,-,active,9.508638306165727,435.57200000000034,4.142700000000002,7,1,CCCOCCOc1cccc(c1)c2cn([C@@H]3C[C@H](CN4CCC4)C3)c5ncnc(N)c25,-
CHEMBL3786472,-,-,active,9.585026652029182,435.57200000000034,4.1411000000000024,7,1,CC(C)OCCOc1cccc(c1)c2cn([C@@H]3C[C@H](CN4CCC4)C3)c5ncnc(N)c25,-
CHEMBL3786598,-,-,active,9.795880017344077,449.59900000000033,4.531200000000004,7,1,CC(C)(C)OCCOc1cccc(c1)c2cn([C@@H]3C[C@H](CN4CCC4)C3)c5ncnc(N)c25,-
CHEMBL3785169,-,-,active,9.309803919971486,461.61000000000035,4.6753000000000045,7,1,Nc1ncnc2c1c(cn2[C@@H]3C[C@H](CN4CCC4)C3)c5cccc(OCCOC6CCCC6)c5,-
CHEMBL3786115,-,-,active,9.431798275933003,463.6260000000004,4.778800000000004,7,1,CC(C)CCOCCOc1cccc(c1)c2cn([C@@H]3C[C@H](CN4CCC4)C3)c5ncnc(N)c25,-
CHEMBL3787253,-,-,active,8.721246399047171,417.55700000000024,4.516200000000004,6,1,Nc1ncnc2c1c(cn2[C@@H]3C[C@H](CN4CCC4)C3)c5cccc(OCC6CCC6)c5,-
CHEMBL3786564,-,-,active,9.075720713938116,431.5840000000003,4.906300000000004,6,1,Nc1ncnc2c1c(cn2[C@@H]3C[C@H](CN4CCC4)C3)c5cccc(OCC6CCCC6)c5,-
CHEMBL3786793,-,-,active,9.958607314841776,433.55600000000027,3.895100000000003,7,1,Nc1ncnc2c1c(cn2[C@@H]3C[C@H](CN4CCC4)C3)c5cccc(OC[C@H]6CCCO6)c5,-
CHEMBL3785273,-,-,active,10.221848749616356,461.61000000000035,4.673700000000004,7,1,CC1(C)CC[C@H](COc2cccc(c2)c3cn([C@@H]4C[C@H](CN5CCC5)C4)c6ncnc(N)c36)O1,-
CHEMBL3786567,-,-,active,11.045757490560675,461.61000000000035,4.673700000000004,7,1,CC1(C)CC[C@@H](COc2cccc(c2)c3cn([C@@H]4C[C@H](CN5CCC5)C4)c6ncnc(N)c36)O1,-
CHEMBL3787636,-,-,active,8.0268721464003,516.6460000000005,3.6385000000000014,8,1,CC(=O)N1CCN(CC1)[C@@H]2C[C@@H](C2)n3cc(c4cccc(OCC56CCC(CC5)O6)c4)c7c(N)ncnc37,-
CHEMBL3787360,-,-,active,8.366531544420411,539.6770000000002,3.9254000000000033,8,1,Nc1ncnc2c1c(cn2[C@@H]3C[C@H](CN4CC[S+]([O-])CC4)C3)c5cccc(OCC67CCC(CC6)O7)c5F,-
CHEMBL3785376,-,-,active,8.017728766960431,534.6360000000004,3.7776000000000014,8,1,CC(=O)N1CCN(CC1)[C@@H]2C[C@@H](C2)n3cc(c4cccc(OCC56CCC(CC5)O6)c4F)c7c(N)ncnc37,-
CHEMBL3786167,-,-,active,7.795880017344076,508.5980000000005,3.245000000000001,8,1,CC(=O)N1CCN(CC1)[C@@H]2C[C@@H](C2)n3cc(c4cccc(OC[C@@H]5CCCO5)c4F)c6c(N)ncnc36,-
CHEMBL3786100,-,-,active,8.080921907623924,539.6770000000001,3.9254000000000033,8,1,Nc1ncnc2c1c(cn2[C@@H]3C[C@H](CN4CC[S+]([O-])CC4)C3)c5cc(OCC67CCC(CC6)O7)ccc5F,-
CHEMBL3787436,-,-,active,7.795880017344076,513.6390000000002,3.392800000000002,8,1,Nc1ncnc2c1c(cn2[C@@H]3C[C@H](CN4CC[S+]([O-])CC4)C3)c5cc(OC[C@@H]6CCCO6)ccc5F,-
CHEMBL3787271,-,-,active,7.886056647693162,534.6360000000003,3.7776000000000014,8,1,CC(=O)N1CCN(CC1)[C@@H]2C[C@@H](C2)n3cc(c4cc(OCC56CCC(CC5)O6)ccc4F)c7c(N)ncnc37,-
CHEMBL3785951,-,-,active,7.920818753952375,508.5980000000004,3.245000000000001,8,1,CC(=O)N1CCN(CC1)[C@@H]2C[C@@H](C2)n3cc(c4cc(OC[C@@H]5CCCO5)ccc4F)c6c(N)ncnc36,-
CHEMBL3785995,-,-,active,7.920818753952375,539.6770000000002,3.9254000000000024,8,1,Nc1ncnc2c1c(cn2[C@@H]3C[C@H](CN4CC[S+]([O-])CC4)C3)c5ccc(F)c(OCC67CCC(CC6)O7)c5,-
CHEMBL3805516,-,-,active,8.874518734299405,476.5310000000003,4.018200000000002,5,3,CN1CCN(CC1)c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(N)c2,-
CHEMBL3805899,-,-,active,9.567030709125596,522.5750000000003,4.817400000000003,5,3,CN1CCN(CC1)c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NCCF)c2,-
CHEMBL3806280,-,-,active,9.612610173661269,559.6650000000001,4.409500000000003,6,3,CN1CCN(CC1)c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NCC6CN(C)C6)c2,-
CHEMBL3805123,-,-,active,9.906578314837763,574.676,5.151400000000005,6,4,CN1CCN(CC1)c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(N[C@@H]6CC[C@@H](O)CC6)c2,-
CHEMBL3805129,-,-,active,9.1180450286604,574.676,5.151400000000005,6,4,CN1CCN(CC1)c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(N[C@@H]6CC[C@H](O)CC6)c2,-
CHEMBL3805020,-,-,active,9.679853713888946,573.692,4.942100000000004,6,3,CN1CCC(CC1)Nc2cc(ccc2C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)N6CCN(C)CC6,-
CHEMBL3805214,-,-,active,9.866461091629782,574.6760000000003,5.587900000000005,6,3,C[C@H](c1ccc2[nH]nc(NC(=O)c3ccc(cc3NC4CCOCC4)N5CCN(C)CC5)c2c1)c6cc(F)cc(F)c6,-
CHEMBL3806196,-,-,active,9.044312249686493,524.6690000000003,4.748700000000004,6,3,CN1CCN(CC1)c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5ccccc5)cc34)c(NC6CCOCC6)c2,-
CHEMBL3805002,-,-,active,9.686132779630846,542.6590000000002,4.887800000000004,6,3,CN1CCN(CC1)c2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cccc(F)c5)cc34)c(NC6CCOCC6)c2,-
CHEMBL3805741,-,-,active,9.438898616350944,590.675,4.908700000000003,6,3,CN(C)CCN(C)C(=O)c1ccc(C(=O)Nc2n[nH]c3ccc(Cc4cc(F)cc(F)c4)cc23)c(NC5CCOCC5)c1,-
CHEMBL3805643,-,-,active,10.55284196865778,546.6220000000002,4.684700000000004,6,4,Fc1cc(F)cc(Cc2ccc3[nH]nc(NC(=O)c4ccc(cc4NC5CCOCC5)N6CCNCC6)c3c2)c1,-
CHEMBL3806112,-,-,active,9.407823242604133,559.6610000000002,6.261000000000006,5,3,Fc1cc(F)cc(Cc2ccc3[nH]nc(NC(=O)c4ccc(CN5CCCCC5)cc4NC6CCOCC6)c3c2)c1,-
CHEMBL3806122,-,-,active,9.742321425130816,575.6600000000001,5.748100000000005,6,3,CN1CCC(CC1)Oc2ccc(C(=O)Nc3n[nH]c4ccc(Cc5cc(F)cc(F)c5)cc34)c(NC6CCOCC6)c2,-
CHEMBL509032,-,-,active,9.455931955649724,614.216,5.024100000000003,10,2,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,TAE-684
CHEMBL3822475,-,-,active,9.119186407719207,586.162,4.245500000000002,10,2,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C)n2)N4CCC(CC4)N5CCN(C)CC5,-
CHEMBL3822499,-,-,active,7.442492798094343,552.1230000000002,4.895300000000004,9,3,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3C(C)O)n2)N4CCC(CC4)N5CCN(C)CC5,-
CHEMBL3824301,-,-,active,8.876148359032914,550.1070000000001,5.0446000000000035,9,2,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3C(=O)C)n2)N4CCC(CC4)N5CCN(C)CC5,-
CHEMBL3822672,-,-,active,8.714442690992227,615.204,4.092300000000002,10,2,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)N(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,-
CHEMBL3823016,-,-,active,8.209714835966759,579.149,4.543800000000003,9,2,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3C(=O)N(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,-
CHEMBL3824246,-,-,active,8.853871964321762,551.095,3.940900000000001,9,3,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3C(=O)N)n2)N4CCC(CC4)N5CCN(C)CC5,-
CHEMBL3823045,-,-,active,8.060480747381384,538.0960000000001,4.850600000000003,9,2,COc1ccccc1Nc2nc(Nc3ccc(cc3OC)N4CCC(CC4)N5CCN(C)CC5)ncc2Cl,-
CHEMBL3822664,-,-,active,8.207608310501746,633.966,5.4466000000000045,8,2,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3I)n2)N4CCC(CC4)N5CCN(C)CC5,-
CHEMBL3823836,-,-,active,7.568636235841013,598.1320000000001,5.398420000000004,9,2,COc1cc(N2CCC(CC2)N3CCN(C)CC3)c(C)cc1Nc4ncc(Cl)c(Nc5ccccc5P(=O)(C)C)n4,-
CHEMBL3823190,-,-,active,8.086186147616283,499.9830000000001,5.683000000000005,7,2,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)C4CCN(C)CC4,-
CHEMBL3545311,-,-,active,7.603800652904264,584.105,5.090000000000003,9,2,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCN(C)CC5,BRIGATINIB
CHEMBL3823031,-,-,active,7.692503962086787,555.0630000000001,5.938400000000005,8,2,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N5CCCC5,-
CHEMBL3823218,-,-,active,7.5003129173815966,555.0630000000001,5.795900000000005,8,2,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CN5CCC5)CC4,-
CHEMBL3397300,-,-,active,8.494850021680094,529.0250000000001,5.404200000000005,8,2,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(CC4)N(C)C,-
CHEMBL3823235,-,-,active,7.892790030352131,530.9970000000002,3.988100000000001,9,3,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCN(CCO)CC4,-
CHEMBL3823017,-,-,active,7.570247719997593,501.9550000000002,4.834900000000003,8,3,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCC(O)CC4,-
CHEMBL3824007,-,-,active,7.4881166390211265,528.9810000000001,4.542300000000003,8,2,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCN(CC4)C(=O)C,-
CHEMBL3822611,-,-,active,7.692503962086787,500.9710000000002,4.625600000000003,8,2,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3P(=O)(C)C)n2)N4CCN(C)CC4,-
CHEMBL3823549,-,-,active,7.7594507517174,530.0090000000001,5.738500000000005,8,2,COc1cc(OCCCN2CCCC2)ccc1Nc3ncc(Cl)c(Nc4ccccc4P(=O)(C)C)n3,-
CHEMBL3823256,-,-,active,9.397940008672037,480.91400000000016,4.277300000000003,8,2,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C)n2)P(=O)(C)C,-
CHEMBL3823268,-,-,active,9.958607314841776,445.84700000000015,3.9727000000000015,7,3,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3C(=O)N)n2)P(=O)(C)C,-
CHEMBL3824326,-,-,active,9.327902142064282,444.85900000000015,5.076400000000004,7,2,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3C(=O)C)n2)P(=O)(C)C,-
CHEMBL3822982,-,-,active,7.655607726314889,432.8480000000001,4.882400000000004,7,2,COc1ccccc1Nc2nc(Nc3ccc(cc3OC)P(=O)(C)C)ncc2Cl,-
CHEMBL3824304,-,-,active,8.721246399047171,508.9680000000002,5.055900000000004,8,2,COc1cc(ccc1Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)P(=O)(C)C,-
CHEMBL3823297,-,-,active,11.0,477.95600000000013,3.865400000000002,8,1,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnn4ccccc34)N5CCN(CC5)C(=O)C,-
CHEMBL3823659,-,-,active,10.3767507096021,436.9070000000002,3.568200000000002,8,1,CC(=O)N1CCC(CC1)n2cc(Nc3ncc(Cl)c(n3)c4cnc5ccccn45)cn2,-
CHEMBL3822858,-,-,active,10.119186407719207,466.9330000000001,3.5768000000000013,9,1,COc1nn(cc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)C5CCN(CC5)C(=O)C,-
CHEMBL3823278,-,-,active,10.30102999566398,450.93400000000025,3.8766200000000017,8,1,CC(=O)N1CCC(CC1)n2cc(Nc3ncc(Cl)c(n3)c4cnc5ccccn45)c(C)n2,-
CHEMBL3823007,-,-,active,10.42021640338319,408.89700000000016,3.617720000000002,8,2,Cc1nn(cc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)C5CCNCC5,-
CHEMBL3822583,-,-,active,10.619788758288394,450.93400000000025,3.8766200000000026,8,1,CC(=O)N1CCC(CC1)n2ncc(Nc3ncc(Cl)c(n3)c4cnc5ccccn45)c2C,-
CHEMBL3822543,-,-,active,10.853871964321762,408.89700000000016,3.617720000000002,8,2,Cc1c(Nc2ncc(Cl)c(n2)c3cnc4ccccn34)cnn1C5CCNCC5,-
CHEMBL3823929,-,-,active,10.309803919971486,464.96100000000024,4.1850400000000025,8,1,CC(=O)N1CCC(CC1)n2nc(C)c(Nc3ncc(Cl)c(n3)c4cnc5ccccn45)c2C,-
CHEMBL3823522,-,-,active,10.309803919971486,466.9330000000001,3.5768000000000013,9,1,COc1nn(cc1Nc2ncc(Cl)c(n2)c3cnn4ccccc34)C5CCN(CC5)C(=O)C,-
CHEMBL3822989,-,-,active,11.221848749616356,450.93400000000025,3.8766200000000026,8,1,CC(=O)N1CCC(CC1)n2cc(Nc3ncc(Cl)c(n3)c4cnn5ccccc45)c(C)n2,-
CHEMBL3823301,-,-,active,11.096910013008056,450.93400000000025,3.8766200000000026,8,1,CC(=O)N1CCC(CC1)n2ncc(Nc3ncc(Cl)c(n3)c4cnn5ccccc45)c2C,-
CHEMBL3824296,-,-,active,10.853871964321762,422.9240000000001,3.926140000000003,8,2,Cc1nn(C2CCNCC2)c(C)c1Nc3ncc(Cl)c(n3)c4cnn5ccccc45,-
CHEMBL3823914,-,-,active,10.537602002101043,464.96100000000024,4.185040000000003,8,1,CC(=O)N1CCC(CC1)n2nc(C)c(Nc3ncc(Cl)c(n3)c4cnn5ccccc45)c2C,-
CHEMBL3822943,-,-,active,10.82390874094432,480.96000000000015,3.9669000000000025,9,1,CCOc1nn(cc1Nc2ncc(Cl)c(n2)c3cnn4ccccc34)C5CCN(CC5)C(=O)C,-
CHEMBL3822619,-,-,active,10.508638306165727,464.9610000000001,4.130600000000003,8,1,CCc1nn(cc1Nc2ncc(Cl)c(n2)c3cnn4ccccc34)C5CCN(CC5)C(=O)C,-
CHEMBL3822962,-,-,active,10.4089353929735,464.9610000000003,4.130600000000003,8,1,CCc1c(Nc2ncc(Cl)c(n2)c3cnn4ccccc34)cnn1C5CCN(CC5)C(=O)C,-
CHEMBL3824323,-,-,active,11.045757490560675,466.9770000000001,3.630840000000002,9,2,Cc1nn(C2CCN(CCO)CC2)c(C)c1Nc3ncc(Cl)c(n3)c4cnn5ccccc45,-
CHEMBL3823962,-,-,active,10.920818753952377,494.00300000000027,3.384540000000001,9,2,CNC(=O)CN1CCC(CC1)n2nc(C)c(Nc3ncc(Cl)c(n3)c4cnn5ccccc45)c2C,-
CHEMBL3823095,-,-,active,11.045757490560675,508.0300000000001,3.7267400000000013,9,1,CN(C)C(=O)CN1CCC(CC1)n2nc(C)c(Nc3ncc(Cl)c(n3)c4cnn5ccccc45)c2C,-
CHEMBL3822587,-,-,active,10.920818753952377,480.96000000000015,3.1574400000000002,9,2,Cc1nn(C2CCN(CC2)C(=O)CO)c(C)c1Nc3ncc(Cl)c(n3)c4cnn5ccccc45,-
CHEMBL3822651,-,-,active,10.920818753952377,494.9870000000003,3.8115400000000017,9,1,COCC(=O)N1CCC(CC1)n2nc(C)c(Nc3ncc(Cl)c(n3)c4cnn5ccccc45)c2C,-
CHEMBL3822947,-,-,active,11.0,494.9870000000001,3.5459400000000016,9,2,C[C@H](O)C(=O)N1CCC(CC1)n2nc(C)c(Nc3ncc(Cl)c(n3)c4cnn5ccccc45)c2C,-
CHEMBL3823030,-,-,active,10.853871964321762,494.9870000000001,3.5459400000000016,9,2,C[C@@H](O)C(=O)N1CCC(CC1)n2nc(C)c(Nc3ncc(Cl)c(n3)c4cnn5ccccc45)c2C,-
CHEMBL3823154,-,-,active,11.221848749616356,479.9760000000001,3.1238400000000004,9,2,Cc1nn(C2CCN(CC2)C(=O)CN)c(C)c1Nc3ncc(Cl)c(n3)c4cnn5ccccc45,-
CHEMBL3824103,-,-,active,11.096910013008056,494.00300000000016,3.512340000000002,9,2,C[C@H](N)C(=O)N1CCC(CC1)n2nc(C)c(Nc3ncc(Cl)c(n3)c4cnn5ccccc45)c2C,-
CHEMBL3822644,-,-,active,11.301029995663981,494.00300000000016,3.512340000000002,9,2,C[C@@H](N)C(=O)N1CCC(CC1)n2nc(C)c(Nc3ncc(Cl)c(n3)c4cnn5ccccc45)c2C,-
CHEMBL3822976,-,-,active,11.221848749616356,494.00300000000027,3.384540000000001,9,2,CNCC(=O)N1CCC(CC1)n2nc(C)c(Nc3ncc(Cl)c(n3)c4cnn5ccccc45)c2C,-
CHEMBL3735648,-,-,active,7.555955204081924,467.61300000000017,5.5158800000000054,4,1,CC1(C)c2cc(ccc2C(=O)c3c1[nH]c4cc(ccc34)C#N)C5CCN(CC6CCOCC6)CC5,-
CHEMBL3679679,-,-,active,7.522878745280337,491.15700000000004,3.8700000000000023,6,6,Oc1cc(CNC(=S)\C=C\c2cc(O)c(O)c(Br)c2)c(Br)c(O)c1O,-
CHEMBL575448,-,-,active,8.698970004336019,461.5050000000001,3.605100000000001,8,3,C[C@]1(CCCN1c2nc(Nc3cc(n[nH]3)C4CC4)c5cccn5n2)C(=O)Nc6ccc(F)nc6,BMS-754807
CHEMBL577385,-,-,active,8.397940008672037,449.5440000000001,3.5275000000000016,9,3,C[C@]1(CCCN1c2nc(Nc3cc(n[nH]3)C4CC4)c5cccn5n2)C(=O)Nc6nccs6,-
CHEMBL3655738,-,-,active,7.795880017344076,483.9890000000002,4.180900000000002,9,3,C[C@]1(CCCN1c2nc(Nc3cc(n[nH]3)C4CC4)c5cccn5n2)C(=O)Nc6ncc(Cl)s6,-
CHEMBL575447,-,-,active,8.698970004336019,444.5030000000001,2.8610000000000007,9,3,C[C@]1(CCCN1c2nc(Nc3cc([nH]n3)C4CC4)c5cccn5n2)C(=O)Nc6cnccn6,-
