Gene_Name,logFC,AveExpr,t,P.Value,adj.P.Val,B
TICAM2,-0.117545791574266,0.963593196220599,-0.0609441319452456,0.952398242805725,0.969571185012685,-6.63617028423718
WLS,-0.017819104199603,6.92890221170207,-0.0612116678264067,0.95218955973368,0.969496852549196,-7.50987782010436
ZNF565,-0.0202426049489375,1.06751598336976,-0.0617381463644489,0.951778907283612,0.9692549107321,-6.64958590919476
ZNF527,-0.027030162072172,2.31681512780993,-0.0617401775552163,0.951777322985832,0.9692549107321,-6.84652521533497
FMNL3,-0.0132692280868012,6.03240665920028,-0.0619529845594939,0.951611337964978,0.969201729363724,-7.50612277130923
SFTPB,-0.023465572509981,-1.27352745742668,-0.0622218440410906,0.951401636569174,0.969122475030148,-6.3177600178095
ACAT1,-0.00844349784847775,6.40796521812644,-0.0622238255344211,0.951400091084778,0.969122475030148,-7.51160129123139
CEP104,-0.0177236456921861,5.61732570401136,-0.0625893709501034,0.951114984028225,0.969027877159598,-7.48833132818296
PTBP2,-0.0254566687404667,3.49010442151529,-0.0627566734835387,0.950984498811035,0.968974383224365,-7.11513268529452
HAUS1,-0.0180886553877446,4.36117651897406,-0.0634840458841339,0.950417212401389,0.968586251497784,-7.32609569854212
TGFB2,-0.143522973277578,1.30388371557825,-0.06362137117292,0.950310113942479,0.968580874866773,-6.68124411434175
CSGALNACT2,-0.0194807831374932,4.61463306383599,-0.0640065607590808,0.95000971429728,0.968333429293733,-7.37406255093768
NPLOC4,-0.00881908100683049,7.51889750562268,-0.0647204468708769,0.949452993749264,0.967883382466265,-7.50595445877152
ACOT11,-0.0180215005323188,2.45650627306655,-0.0666319755234241,0.94796243549762,0.966833084210566,-6.87376724978542
OXLD1,-0.0170360540821424,4.35582953371316,-0.0685011702776273,0.946505086699464,0.965698377875326,-7.32458789668803
FBXL3,-0.0207375380249859,4.9251221445273,-0.068725930218068,0.946329862362947,0.965695490466925,-7.42103002513977
POTEG,-0.0731086235416907,-2.8120936258143,-0.068763989125195,0.946300191676887,0.965695490466925,-6.10578344093299
TLE6,-0.0661894710866502,0.702672806323253,-0.0694550982667217,0.945761418342562,0.965349892811391,-6.60184118665815
FAM185A,-0.0260837738388622,2.31437427637959,-0.0699958113684969,0.945339909919267,0.965095509762061,-6.84547115131465
SKI,-0.02454445034199,6.73779864927303,-0.0700081079662777,0.9453303244085,0.965095509762061,-7.51063623570114
S100A4,-0.131346197018706,1.48764065013178,-0.070081513322829,0.945273103251621,0.965095509762061,-6.70721960528728
MDGA1,-0.08195731042004,3.48965220563217,-0.0703116371691388,0.945093718508351,0.965078686244932,-7.1144768224004
AQP1,-0.0864904001555553,-1.27455444976038,-0.0708059215744362,0.944708427562067,0.964830196672966,-6.31701287117718
GRSF1,-0.0156050924759095,7.23718284174818,-0.0710030285600885,0.944554788225203,0.964762852739594,-7.5070912005118
TRIP10,-0.019823581070499,5.61673141300818,-0.0727770403824288,0.943172101520309,0.963584848078837,-7.48754827900497
RPL7P46,-0.13406332263221,-3.76268336362146,-0.0734681355769696,0.942633505422331,0.963093145587444,-5.98171527692404
ACADL,-0.0895500747396998,-2.13125608101222,-0.0735220725106709,0.942591471612204,0.963093145587444,-6.19663561653737
LMAN2,-0.00889653356842413,7.32817565634716,-0.0737469856378841,0.942416195598417,0.962988213974912,-7.50636596340148
ACKR4,-0.127650487766726,-1.14404851209172,-0.073837341495563,0.94234578167617,0.962974816726545,-6.33580469056393
SERPINA10,-0.0344057961439015,-1.43341834715507,-0.0742511251400513,0.942023328406898,0.962762393351451,-6.29387040452628
TBPL2,-0.0564829562145852,-1.6012914784721,-0.0750124267068285,0.941430089462144,0.962331669915531,-6.2699504873701
VCL,-0.0320274407767744,7.64441611346233,-0.0762284641293974,0.94048257696337,0.961538584040241,-7.50425031661545
GSDMD,-0.0244866851400145,5.5610820573229,-0.0762486524866885,0.940466847389315,0.961538584040241,-7.48356449250403
FBXO24,-0.0494844118841168,-0.768622948479819,-0.0764754042150934,0.940290177654103,0.961458864343,-6.39140053913805
INHA,-0.0687581562883715,-1.81621417436042,-0.0770431406393129,0.939847850081117,0.961123539257176,-6.23968759702824
AC022210.2,-0.0436125678933663,-1.59698685074042,-0.0776171212005593,0.939400678937646,0.960783178719929,-6.27035082602675
ZNF526,-0.0108534529587745,4.30257475490659,-0.0776465072452688,0.939377785724991,0.960783178719929,-7.31235863316242
SMOC1,-0.215908632071718,-2.41746839861277,-0.0778849678936852,0.939192014931161,0.960686701011514,-6.15761967561991
SP1,-0.00973586379335867,6.66230396668758,-0.0785568704361155,0.938668594934843,0.960385128638054,-7.51027839665016
ANP32A,-0.0250263618802169,7.12814921984508,-0.0787120001599602,0.938547751290785,0.960319956188604,-7.5071494983868
KLHL7,-0.039423630077442,5.26347525585175,-0.0788350256348866,0.93845191749274,0.960280367379011,-7.45922366100076
SLC12A4,-0.0302464098854793,5.63406655107668,-0.0815787631265841,0.936314878142921,0.958908727679463,-7.48793462160129
SOX5,-0.0774181865210819,5.0258232577336,-0.0821919051498157,0.935837384866999,0.958597296884672,-7.43259864233062
ELF3,-0.0513504605713773,-2.42504373424607,-0.0822828286077607,0.935766579112629,0.958583197926713,-6.15623967131317
CCDC181,-0.139874813444481,-0.0895231102540507,-0.0828333754503477,0.935337858403892,0.958319272678784,-6.49273875535511
FAM27B,-0.0658371124241093,-1.40501324175265,-0.0833319423178799,0.934949633683087,0.958038328905139,-6.29719104181985
TTPA,-0.0325985479647424,1.23699187450594,-0.0836789749725783,0.934679416122452,0.957878252709953,-6.67048690446492
CCDC162P,-0.0755759292262943,-2.68873907360171,-0.0839094995404693,0.934499922470546,0.95775271068595,-6.12091448019714
LSMEM1,-0.0644940014007607,-1.01606650591466,-0.0841774388583696,0.934291301243175,0.957597299182213,-6.35379759358026
AKTIP,-0.047731768233481,3.51847022633141,-0.0842833000935067,0.934208877635901,0.957597299182213,-7.12065676078759
DDTL,-0.0377593664928514,0.91378350751712,-0.0844302348683877,0.934094475470207,0.957597299182213,-6.62788773874979
ADAP1,-0.128161450488338,0.28447883721872,-0.0851122375280264,0.933563494148126,0.957318435389264,-6.54531705919748
FAM98C,-0.0152841549098675,4.03679720138703,-0.0859179509510429,0.932936239321741,0.956790592949147,-7.25098212849113
MMP25,-0.0425086557969414,-0.0135691487537481,-0.0861567664853558,0.93275032838139,0.956659705123543,-6.50337312526857
GPR180,-0.0311976206327635,5.04154324407318,-0.0865599157447955,0.932436497816736,0.956396200305801,-7.4341342076735
ST8SIA1,-0.171904969712808,3.76557194609843,-0.0866866603439066,0.932337836236009,0.956353374714407,-7.18344633707565
ZNF793,-0.023900310236543,0.69844291744867,-0.0871439797757069,0.931981855618261,0.956104943755869,-6.59982198136514
CXORF56,-0.0472213375665245,4.50421175156964,-0.087334768901197,0.9318333485724,0.956010953770402,-7.35223236476781
LRRIQ3,-0.0771042052041527,0.0835519872811819,-0.0874718193629294,0.931726672450367,0.955959871208769,-6.51719016573193
SUCLA2,-0.0232412173043262,4.97999443707811,-0.0877269755095285,0.931528069961061,0.955814459378167,-7.42643068058728
SCYL1,-0.0183647756431906,6.48544822786018,-0.0883068579105736,0.931076732532703,0.955468031888867,-7.50968216305927
HIST1H4E,-0.058737300969756,-2.19465425945397,-0.0884518575171428,0.930963879500739,0.955410564580758,-6.18676357974215
POMGNT1,-0.0276981277279313,7.44132400941825,-0.0886427338592917,0.930815323044556,0.95537479409783,-7.50443233847529
EMP3,-0.0234900205309092,7.53063689191529,-0.0888272162131455,0.930671745526536,0.955285773489704,-7.50388642190175
CCDC144B,-0.0550752915158119,2.09217561724493,-0.0898607003222698,0.929867460624748,0.954751797873703,-6.80267826264865
COL1A1,-0.168890828098114,1.87028185029327,-0.0902598263001583,0.92955687172093,0.954633903114884,-6.76477969010679
SYT15,-0.0721963379901749,1.1343659047952,-0.0906889685496697,0.929222938482717,0.954498256797191,-6.65598549299147
SCNN1D,-0.0557029730661627,0.83710701589563,-0.0913687242047241,0.928694021443645,0.954198247316997,-6.6173591997126
BRD7,-0.0395913148885132,6.1568681625403,-0.091837553789596,0.92832924641239,0.953988441629072,-7.50633633509556
C19ORF43,-0.0190837537161253,7.0417627670689,-0.0922267694218321,0.928026428290173,0.953793904190346,-7.50648603036997
ATRN,-0.0271309465748155,6.93793166377112,-0.0925452265722778,0.927778670531412,0.953655915241323,-7.50721207279392
NFATC3,-0.0358420769877146,5.50259814616183,-0.0932377687665697,0.927239904149683,0.953160422634904,-7.47804935653368
RANBP3,-0.0130242891510202,6.22142199468972,-0.094211497993786,0.926482450743399,0.9525024450488,-7.50714731791618
RBPJ,-0.0274491140091708,6.45876722335712,-0.0943069405934347,0.92640821101264,0.9525024450488,-7.5090269227926
CTD-2583A14.9,-0.0757233767348235,-1.30640154131637,-0.0944063918220572,0.926330853951316,0.9525024450488,-6.31036048356068
NOS2P3,-0.0525270824399606,-2.05043914535847,-0.0947477689844893,0.926065323404391,0.952302518651988,-6.20581855840569
CTC-575D19.1,-0.11092843620716,-0.35700954888909,-0.0957852711767184,0.92525838890393,0.95170566933104,-6.45184553667845
ITGA1,-0.0584749001938558,4.26200016671216,-0.0960304544532563,0.925067706190309,0.951567778816682,-7.30183424057891
FOXD4,-0.100227921242136,-2.34995542041254,-0.0960711924017161,0.925036024146627,0.951567778816682,-6.16504606129145
TVP23C-CDRT4,-0.0554628821190903,2.00870026994958,-0.0962521634602714,0.924895283949528,0.951506902159279,-6.78748278308103
ZNF777,-0.0139887011387669,4.77458387683325,-0.0962725571514438,0.924879424054219,0.951506902159279,-7.39712118752316
LINS1,-0.0547699371957124,4.07308624218098,-0.0972144856300195,0.924146935953975,0.950911661689111,-7.25843245074785
LRRC74B,-0.0440791284499515,-1.43121518909315,-0.0972309359478027,0.924134144052026,0.950911661689111,-6.29212484607234
TUFT1,-0.0792808895523338,4.01316981585799,-0.0972680059602797,0.924105318187606,0.950911661689111,-7.24414456011284
HIPK2,-0.0754984830787349,6.9233664276674,-0.0972877873856568,0.92408993607839,0.950911661689111,-7.50683399487486
BRF2,-0.0205844943755231,3.76752587470005,-0.0975134275093727,0.923914479754787,0.950911661689111,-7.18286965538383
IDH1,-0.0301810456665681,7.39993907052213,-0.0976091993652483,0.923840009431297,0.950911661689111,-7.50376750474921
BAZ1B,-0.0245498032954021,7.47235388480276,-0.097848021733791,0.923654309106704,0.950870538136374,-7.50332660488251
UPK3BL,-0.0923747083298805,2.95910854406212,-0.0981453482320577,0.923423124479346,0.950690780302359,-6.98083262996619
TNFSF10,-0.092949718021758,-2.29342280592015,-0.0983383442464392,0.923273065365769,0.950594526618781,-6.17244061328318
ARPC3P1,-0.113984532594899,-2.96663450946004,-0.0983887094317411,0.923233905711065,0.950594526618781,-6.08287831405138
ALG2,-0.0149966752354258,4.89115547780016,-0.098763022990154,0.922942878129397,0.95037667463766,-7.41358793314858
TOR1B,-0.0227850730603922,5.15989669208386,-0.0988345174201156,0.922887292763586,0.95037667463766,-7.44651735172871
SYTL1,-0.0944246509769205,-0.748440192147256,-0.0996160884462047,0.92227966604872,0.949878590409302,-6.39229414833445
LAYN,-0.287056512217492,0.421324556868661,-0.0996578893425579,0.922247169683671,0.949878590409302,-6.5623233323547
FAM47E,-0.0375076271064075,-0.161784414316414,-0.100393279836474,0.921675494991391,0.949415023497017,-6.48041975251646
NMUR1,-0.0930379849695999,-2.80095110145985,-0.100540554260268,0.92156101291085,0.949355288540847,-6.10448823077844
ZSWIM6,-0.0433751486228262,4.82916284652925,-0.100724864570727,0.921417743993076,0.949265889394534,-7.40450948543701
PARP4P2,-0.0294931800045479,-0.0597377615550927,-0.100727077025042,0.921416024215622,0.949265889394534,-6.4952989384699
IGF1R,-0.0414261204523276,6.57164468594838,-0.10124840488142,0.921010798999135,0.949021183222789,-7.50840492664703
MASP2,-0.0669197368434358,-0.578039000486319,-0.101324605337757,0.920951570747316,0.949018343537444,-6.41786736219106
RP11-435I10.4,-0.0553112374169806,-0.907129073135146,-0.101484265178786,0.920827473708194,0.949006849973397,-6.36829950366611
ANKS6,-0.0297148891163088,4.96873317140233,-0.101915888588754,0.920492001450352,0.948777483094527,-7.42358645678403
YAP1,-0.013121134645508,7.08923438440479,-0.102282805844179,0.920206833545507,0.94854173083066,-7.50509790119982
KIFAP3,-0.0534778999072136,5.07591690297232,-0.102459770517715,0.920069300826353,0.948458140129239,-7.43671269945969
COL4A5,-0.22856157971445,1.81398381996466,-0.10316009881015,0.919525048901786,0.948013401643835,-6.75437185555267
TEN1-CDK3,-0.0391723459796272,1.44789242652634,-0.104710193291647,0.918320562794151,0.947178362349212,-6.69817858941804
ZNF274,-0.0474369695027184,4.26849785874608,-0.104822164631099,0.91823356468591,0.94714676249366,-7.30229324511615
FER1L5,-0.0380114261157738,-1.43379726765031,-0.105481398312432,0.91772138387427,0.946792796120518,-6.29088098291843
RP11-467H10.1,-0.0581812174831666,-1.37745543508188,-0.105802875845985,0.9174716311276,0.946651363731769,-6.29892445653519
PGBD2,-0.028837812812589,2.68337406190089,-0.10586346653548,0.917424559842676,0.946651363731769,-6.91775490129751
ALG1L,-0.0624235231782801,-2.25366046630436,-0.106342658426925,0.917052300007276,0.946393017785696,-6.17696945884183
CCT6P3,-0.0364482006800517,2.21741807180369,-0.106739420400617,0.916744091309806,0.946191159222533,-6.82354246062968
RP11-252A24.2,-0.0321460524384252,2.54588817045964,-0.107198354654569,0.916387604170958,0.946129175108028,-6.88838040634774
SHPK,-0.0276516701135243,4.72929458476018,-0.107417353162053,0.916217499009278,0.946129175108028,-7.38893089683723
FUCA1,-0.0990586388838102,4.45617862253149,-0.107809319531113,0.915913053395632,0.946097267878241,-7.34092020527616
PKMP1,-0.0809875236920892,-1.24503469045449,-0.107916206911345,0.91583003492504,0.946097267878241,-6.31782301055556
FKBP1C,-0.0708563790355421,-0.315008422480882,-0.10888883773627,0.915074648994426,0.945397115231239,-6.45676260363819
GTF2H1,-0.0373424827348563,6.47489005003981,-0.109255979298263,0.914789533896832,0.945169370306883,-7.50742525269777
PTX3,-0.149014765891178,0.561006298215504,-0.109562415157181,0.914551571152773,0.945168236886612,-6.57959486943119
RP1-34B20.21,-0.0495270957721605,-1.42915495095587,-0.111279039248388,0.913218687291247,0.944292397239072,-6.2908882262833
G0S2,-0.309332994309339,-2.83080014958533,-0.111896078472286,0.912739650254266,0.94392106235011,-6.09929843119889
ANGPTL7,-0.216992754702026,-1.22566038396383,-0.112427965142528,0.91232674991168,0.943602353044423,-6.32011949399571
CMTM4,-0.0322305396948721,5.56480418375143,-0.112508457204193,0.912264266743631,0.943595802463638,-7.48012326096384
PDE7A,-0.0453645265275129,3.79122309944647,-0.112812588623762,0.912028185703393,0.9434096799671,-7.18716130067471
GSK3B,-0.0145107531090494,6.84233632586534,-0.113376111578087,0.911590775984693,0.943073318789877,-7.50559348358515
ZBED4,-0.0318678145567644,5.73504064436008,-0.113541095044408,0.911462720593403,0.942998893035286,-7.4899171812352
ARFGAP3,-0.049259354112948,5.61567388595993,-0.113707321942131,0.911333702710194,0.942998893035286,-7.48336273093615
WDR83OS,-0.0258479480415685,6.32419404989756,-0.113876621166458,0.911202302935257,0.942961678725721,-7.50610777062545
C8ORF88,-0.104063654716701,2.26139355788616,-0.11406097702678,0.911059220229984,0.942871671139604,-6.83092860413602
DSC3,-0.0928698836726469,-2.77394200176623,-0.114442849778756,0.910762850604721,0.942623003289545,-6.10652064719524
TMEM52,-0.180326175690676,-2.11732170050229,-0.114497494425533,0.91072044229891,0.942623003289545,-6.19453622236572
RPS3AP49,-0.10770434477772,-2.38474909542632,-0.114643248427452,0.910607327768156,0.942578142478834,-6.158346241516
CCDC22,-0.0262729398058923,4.23181975960633,-0.114702067419176,0.910561681005732,0.942578142478834,-7.29315013676815
ABCA6,-0.125934766330629,-0.18345963947246,-0.114783969406052,0.910498121128275,0.942578142478834,-6.47558808933863
SGK3,-0.092140808657172,4.89440502967536,-0.115143025838039,0.910219483715272,0.942350814676882,-7.41216153539529
RHOBTB3,-0.0165707440033191,6.74708479927984,-0.115370456649968,0.910042997752534,0.942284200692011,-7.50604368741708
VCP,-0.0389270220065967,8.98757115621758,-0.1157185323131,0.90977290126975,0.942062579693027,-7.47809969507279
RAC3,-0.0760085187271384,3.93203997811801,-0.116123914964846,0.909458351080075,0.941852935841539,-7.22195481726221
CDKN1A,-0.174710564411022,6.38612542122466,-0.11618594014595,0.909410225043121,0.941852935841539,-7.50633722610553
GLTPD2,-0.0641034787047028,-1.67234336052252,-0.11672556472061,0.908991540101513,0.941543567024527,-6.25577554420733
USP32P3,-0.0660390838008982,-1.83935102086273,-0.116850066422436,0.908894945528283,0.941501544695974,-6.23245751301273
ZNF674,-0.0347227526001392,1.7989476314243,-0.117195032947374,0.908627311393104,0.941282330659666,-6.75031789715856
SLC19A1,-0.0461063589087152,5.08952071013841,-0.120239740529327,0.906265658072686,0.939588770677493,-7.43623018153462
ZNF559,-0.0341175441395047,3.49684610832968,-0.121126625879543,0.90557791266584,0.939089729188855,-7.1110832106595
CUL7,-0.025912697876767,5.78689757825202,-0.121571455534261,0.90523299445821,0.938865671287429,-7.49143992928656
DNASE1L2,-0.0503314600705327,-0.981500566742722,-0.121871426001294,0.905000410564757,0.938682378690331,-6.35484325049468
COL11A2,-0.12880469540824,1.17665028166151,-0.122597432710781,0.904437535021419,0.938214368891046,-6.65799841141587
RHCE,-0.132888695653051,-1.53731717026204,-0.122992325293952,0.904131396143749,0.938058153268001,-6.27404546935282
KHDC1,-0.110237535389189,-1.14246156957264,-0.123470168963239,0.903760971273504,0.937801983467196,-6.33090293110404
MSRB1,-0.0194829644927506,4.30824486865698,-0.123590022521826,0.903668064383232,0.937787090450272,-7.30860682856777
R3HCC1,-0.0424839386892009,4.43823075910376,-0.123753447486954,0.903541384641111,0.937747836517655,-7.33550462910393
GAPDHP69,-0.0918527799038307,-2.09308812932555,-0.124043585622511,0.903316489329118,0.937630241085598,-6.19666203195301
COMMD4,-0.0347108618433518,6.17900468241819,-0.124485414835248,0.902974030247638,0.937390571924361,-7.50295289458317
ATP6AP2,-0.0244232792386816,7.04674770022827,-0.124688850546708,0.902816355332721,0.937284787259305,-7.502653576888
NIPBL,-0.0224854532202432,6.3370243223254,-0.124793015914246,0.902735622579909,0.937258874178634,-7.50483999648477
PNPLA3,-0.0678456835470609,4.02263237060991,-0.125279243675356,0.902358789650576,0.937156638051524,-7.24308536525657
PCDHB1,-0.0444392402284828,-0.0551017374718839,-0.125624364800341,0.902091331279494,0.936950209303395,-6.49298551335149
FBXO15,-0.061097445952297,-0.577054518583548,-0.125755774828627,0.901989495799715,0.936947303555087,-6.41509402470498
RP11-122G18.7,-0.142708438472329,-0.391254913841499,-0.126045374785797,0.901765078329163,0.936780805172512,-6.44314747059647
NPM1P39,-0.0948665897318248,-2.02929756544495,-0.127380482001899,0.900730588793211,0.936160402292654,-6.20494499185047
RAI1,-0.0526647498423509,7.00324296824962,-0.127454570713994,0.900673187721587,0.936158641740554,-7.50259244381995
CAMK2G,-0.0656791214226269,4.63057053405637,-0.127503650306004,0.90063516307261,0.936158641740554,-7.37014582625868
CAMK1,-0.208570390236116,1.96326057017398,-0.127705456790586,0.900478815236844,0.936158641740554,-6.77598968942171
FLI1,-0.263320476217634,-0.350619279745653,-0.128017137776206,0.900237351639757,0.93599509338032,-6.44900212009988
DCST1,-0.0676562147497912,-2.10098853301435,-0.128171497157639,0.900117771133883,0.935928668723234,-6.19504286924313
HCAR1,-0.0481946895010243,0.60993599843616,-0.128242022479632,0.900063136797902,0.935928668723234,-6.58365277475296
DNAJC6,-0.130818905314979,3.18407147206224,-0.129076625521583,0.899416629769563,0.93554694622911,-7.03134810593432
RP11-196I18.3,-0.266382882744302,-1.90864293365829,-0.129220873465948,0.899304898865868,0.93548863048226,-6.22128890156168
C7ORF73,-0.0314449945687549,5.29250040427475,-0.129344471266681,0.899209164845683,0.935446949067209,-7.45640724546159
SSTR2,-0.0333580971093849,0.649162489472,-0.129480439244077,0.899103851282017,0.935395296278976,-6.58858240878174
TNNI3,-0.091339693603423,-1.16525181253267,-0.129489802279151,0.899096599246776,0.935395296278976,-6.32676941097124
RP11-561B11.2,-0.0613432537632832,1.14668081084743,-0.130460545813959,0.898344772286834,0.934886412225836,-6.65293373214078
BBIP1,-0.040095096342359,3.76543932312315,-0.130705155984957,0.898155341420002,0.934886412225836,-7.17826710719349
GPATCH2,-0.035015749548625,3.79336323753314,-0.1311617635558,0.897801753176877,0.93467714422856,-7.18529856631176
RP11-302B13.5,-0.0663645225223659,-1.27788211444767,-0.131886772176624,0.897240367313849,0.934150571384005,-6.31004824198754
PABPC1,-0.0226424165463506,10.4998291752698,-0.13197172185267,0.897174593202028,0.934139965226771,-7.44890419962584
STAG3L2,-0.0453701364969596,3.66159457024308,-0.132320126433605,0.896904841814162,0.933916963051428,-7.15166514905145
CA6,-0.0561318428105428,-1.24732445209018,-0.132560001525892,0.896719126927249,0.933781443054431,-6.31438747349682
TPPP,-0.125797216012234,2.38630452893932,-0.133179909738765,0.896239214303543,0.933570941323439,-6.8525865302294
UBR1,-0.0379478279286039,5.48770404050908,-0.133536896920031,0.895962865947711,0.933340934927553,-7.47208869090104
ZNF568,-0.0324003377229047,2.98301977407332,-0.133709912429372,0.895828937543861,0.9332592706853,-6.98207068158939
ANKRD42,-0.0348814620639759,3.94535180529421,-0.133954530672093,0.895639588381212,0.933119856338889,-7.22284312422548
TMEM230,-0.0433196081561729,7.31523450110317,-0.134142372700161,0.895494191959269,0.933026219596721,-7.49966541303426
HEATR5B,-0.035959011496459,5.30002124913647,-0.13430532053997,0.895368067733563,0.933026219596721,-7.45638924318302
AP3M1,-0.0441931034856129,6.12441532345685,-0.134962830101789,0.894859175197245,0.932673792561619,-7.50038308519742
SLC1A2,-0.086536374877028,-1.76978510883822,-0.135945921454367,0.894098383316852,0.932265516637072,-6.23961451053893
RNF2,-0.0385102410677272,4.54940392217653,-0.136321705139844,0.893807601921135,0.932077986365788,-7.35490548667965
EIF4G3,-0.0611019829344519,7.11554877683451,-0.13643057995764,0.893723357599302,0.932047972226403,-7.50053345197525
CFL1,-0.0498286610878793,9.98176254188481,-0.13646676306155,0.893695360413961,0.932047972226403,-7.45706208185779
GLIS3,-0.311131741389691,1.2020380022574,-0.136702665698875,0.89351283109663,0.931944086803555,-6.65949647833983
SPATA21,-0.163318435157127,-1.80846905620385,-0.137511425262728,0.892887102942465,0.931464880808748,-6.2340081344917
MEF2B,-0.155722937761789,-1.71949663952743,-0.137810182838969,0.892655976576141,0.93128157973442,-6.24637201756292
WDR45BP1,-0.190959383887608,-3.90019308633674,-0.13786262331223,0.89261540836916,0.93128157973442,-5.95725617535158
ZDHHC2,-0.167055324449895,3.05205854213429,-0.139143445080744,0.891624657090067,0.930494464534471,-6.99778720624308
MESDC1,-0.0472619635107652,5.96173066515312,-0.139501716889805,0.891347557957765,0.9303208317173,-7.49558600288166
RP4-756H11.5,-0.051445924127191,1.09131405918376,-0.140153077215968,0.890843812954367,0.929910570637812,-6.6442675612187
KCP,-0.0486939110699955,3.72375087176417,-0.140394669172362,0.890656984691827,0.929773302754761,-7.16627681983945
KIAA1958,-0.0996924895018032,2.64507805975137,-0.140513464883793,0.890565119921121,0.929735158121044,-6.90491758120255
TUBGCP2,-0.0477252947338336,6.30601517890987,-0.141015430106257,0.890176968329429,0.929387671022369,-7.5021806186685
RP5-1057J7.1,-0.110243360132904,-2.53710267948578,-0.141365095642391,0.889906602130018,0.929163122012734,-6.13441280942663
OAS1,-0.191195096695108,2.46692254438193,-0.141825224791106,0.889550845961709,0.928849382775352,-6.86751012432697
RMI2,-0.0716844847941722,3.35124775354134,-0.14185498599864,0.889527836473916,0.928849382775352,-7.07117856187379
CISD2,-0.0401403433540537,5.07018358528248,-0.141950443621549,0.889454035371605,0.928849382775352,-7.43081563481539
EVA1C,-0.0760405845534091,2.96854762433982,-0.142816485538306,0.88878452230677,0.928450226987207,-6.97728781199265
TIPARP,-0.0701013649231115,5.5143795656344,-0.14286432140462,0.888747544324114,0.928450226987207,-7.47253915159046
NUBP2,-0.0211795057249802,5.53996668878791,-0.142966925704081,0.888668230281596,0.928446976057335,-7.47425721281468
XKR4,-0.0606276872735432,-1.17506586538129,-0.143811682181944,0.888015273831759,0.927822474306311,-6.32328483731215
PTCD3,-0.0283438608711508,6.55938840551544,-0.143865489946369,0.887973685896191,0.927822474306311,-7.50280234309381
MAFB,-0.278658202362948,0.306382372259646,-0.144021972164245,0.887852743016495,0.927822474306311,-6.54111041467667
GLUD1,-0.0357574993215852,7.1073506947344,-0.144423733711679,0.88754224073081,0.927616602741542,-7.49937539524206
KCNN1,-0.141578606174971,-1.40877325302076,-0.144825493646844,0.887231759161611,0.92734977688213,-6.28931689534252
ZC3H11A,-0.0493425444786455,7.79863968577701,-0.145257231110157,0.886898132611443,0.927116392046236,-7.49463718548881
VPS37A,-0.0185181364856799,5.1298859057969,-0.14534467304435,0.88683056431947,0.927103429759795,-7.43722948276085
TUBA1A,-0.0671640293765599,8.83501933389679,-0.145822307943999,0.886461501796543,0.926832920904056,-7.47689775575692
TC2N,-0.243298997985624,-2.39620117046619,-0.146165967867309,0.886195977243462,0.926612954055275,-6.15255961853436
EXOC3,-0.0519789175918053,6.01866834018073,-0.146414271085026,0.886004137826939,0.926527662487971,-7.49628839949014
RBM15B,-0.0646236796822715,6.65317321151456,-0.146648809275217,0.885822940211686,0.926453479602775,-7.50204472970027
MFSD11,-0.0324777300748424,4.90453177819748,-0.146733401509292,0.88575758828075,0.92644278776735,-7.40914493707401
CCND1,-0.078391775604576,8.69950099861347,-0.146950917109156,0.885589550114761,0.926324685029165,-7.47944432601886
FAM182B,-0.0715722468685425,0.192417470551044,-0.148389235969565,0.88447854657638,0.925422673867568,-6.5247679057469
ZNF256,-0.0896290740214591,1.77825686472943,-0.148805607768504,0.884156975381642,0.925229340014229,-6.74253448874097
RFX2,-0.0570685122843599,2.12662070179235,-0.148875627615494,0.884102899946982,0.925229340014229,-6.80133109825252
YBEY,-0.0379892377888069,2.82096153010136,-0.148983351265409,0.884019707535824,0.925223669484601,-6.94228022303228
AMN1,-0.0566912605729941,2.69512160842474,-0.149638387869127,0.883513869452789,0.924959542496518,-6.91431235825339
CHST5,-0.0917986080724082,-1.71965940070783,-0.150254412760939,0.883038206214207,0.924634373196445,-6.24448214320129
AMACR,-0.0614119386640937,4.28761155826504,-0.15044969419225,0.882887429699725,0.924591715342674,-7.30017442504805
CDC42SE1,-0.041635168533193,7.03317479627399,-0.150882297530491,0.882553434335454,0.924357149517439,-7.49886174343659
LGR4,-0.0442613164921974,4.8992118319891,-0.151174690358106,0.882327703115684,0.924235931612483,-7.40767646853565
KIF24,-0.0619516199277905,3.28409624935702,-0.151323117285614,0.882213119643356,0.92417351175705,-7.05283127778684
ADGRB1,-0.356407451170542,-0.114102718203053,-0.152415538328749,0.881369871895435,0.923433839264528,-6.48049985135517
PHBP9,-0.0865440487776858,-2.58578788730453,-0.152566444710695,0.88125339806276,0.923398388480153,-6.12623683635024
CACNA2D4,-0.411169437743385,-0.339661059656539,-0.152973745083913,0.880939046535594,0.923231499055725,-6.44695540484217
SASH1,-0.126436478452322,7.18305494921882,-0.153053664502773,0.88087736777919,0.923231499055725,-7.49751905531588
HNRNPA1P40,-0.0856595586568214,-2.05329931519643,-0.153609158542479,0.880448681233669,0.922842892043398,-6.19783792354721
C10ORF88,-0.0428534246115602,3.318305618978,-0.153782599316717,0.880314841395279,0.922760161529919,-7.06099359726188
CYB561D2,-0.0219310772941812,4.30555044133851,-0.154084533049867,0.880081856009765,0.922631041188028,-7.30346754520551
