GeneID,logFC,AveExpr,t,P.Value,adj.P.Val,B
TCF15,1.07990304363164,-1.24659711056891,2.09114619030264,0.0694481608908521,0.737095552217354,-3.90457382615722
TRIM36,1.83670426612363,-2.52799846930025,2.09041672781112,0.0695273638384439,0.737095552217354,-3.90575910691917
LOC100128494,0.778159333265243,2.83904020888762,2.08975152762697,0.0695996662515202,0.737095552217354,-4.15688113796745
KCNJ13,0.971346929306599,3.3241542424129,2.08855390149843,0.0697300245908774,0.737095552217354,-4.20349611799325
LTBR,1.40548814228061,-0.280606714169329,2.08848743387001,0.0697372663885647,0.737095552217354,-3.94381141305812
PCGF3,0.422027054975065,5.51701950833247,2.08782158616597,0.0698098525237336,0.737095552217354,-4.40100351465928
MGC16025,1.33248544239355,-2.42518869270207,2.08779973488152,0.0698122358498756,0.737095552217354,-3.90640579048623
PALMD,1.56636114701611,-1.93359673474498,2.08714304774853,0.0698838979846234,0.737095552217354,-3.90243325834314
KLHL31,2.31284513611745,-3.25651866139492,2.08494703177708,0.0701240639741527,0.737095552217354,-3.93254001870715
LOC653712,0.988508529146435,-0.572708693648449,2.08427391787056,0.07019783983087,0.737095552217354,-3.93467235067488
GPR52,0.890783652007645,2.83125059042679,2.0822374768403,0.0704215030238182,0.737095552217354,-4.16654378317017
CBLB,0.578015830816774,3.63911398923867,2.08217989428205,0.0704278374381306,0.737095552217354,-4.24357687397849
MIR133A1HG,0.928747100046268,1.0245153271034,2.08208504257172,0.0704382728866124,0.737095552217354,-4.03109414385226
SIGLEC5,1.90059800591415,-1.95534132359545,2.0812841966584,0.0705264409541486,0.737095552217354,-3.90855429483979
C14orf105,1.99002243993397,-2.97757451116499,2.08096371877157,0.0705617536943932,0.737095552217354,-3.92630443215695
INSIG1,1.00395606709167,7.06886728718463,2.08070594650949,0.070590169557198,0.737095552217354,-4.43305086789241
HTR2B,1.10731971328156,3.48592677673366,2.08064457751065,0.0705969362940088,0.737095552217354,-4.23040692193837
MIR548U,1.61331042238283,-1.35295477296533,2.08063933177502,0.0705975147344981,0.737095552217354,-3.91415236685549
ZNF528,0.748592212357578,0.569751395053573,2.07995793590276,0.0706726906905782,0.737095552217354,-4.00499510318117
NBEA,1.52631326607487,-0.178058246663223,2.07984433983062,0.0706852309277202,0.737095552217354,-3.95983824994122
LOC100505658,1.28304945904917,2.61179003115034,2.07861569752475,0.0708210034685057,0.737095552217354,-4.15254040641623
GCNT1,0.924165701209696,1.52787071366051,2.07755540668049,0.0709383765521465,0.737095552217354,-4.07080575035734
DPP4,2.13824992169536,-2.48248648120932,2.077089645554,0.0709899957629935,0.737095552217354,-3.91785992848641
SKOR1,1.2202199768614,-1.33247316638709,2.07280521146175,0.0714665504721979,0.737095552217354,-3.92320279130605
LINC00664,1.03675144637985,-0.0546751972192015,2.07196508485223,0.0715603621741345,0.737095552217354,-3.9765553860641
PHLDA1,0.900680968335271,0.177245188312703,2.07136694413391,0.0716272259433314,0.737095552217354,-3.99127783668491
NFAM1,1.08182495331072,-1.54715293810398,2.06981856531856,0.0718005959367764,0.737095552217354,-3.9229518450302
HORMAD2-AS1,0.895104415638785,0.227044274983048,2.06858170830197,0.0719393789041881,0.737095552217354,-3.99779270399465
LRRC9,1.69853232174119,-2.61805066713022,2.06702844435257,0.0721140348531766,0.737095552217354,-3.93010874050117
TACSTD2,2.04592099850913,-2.66536376660716,2.06449164723884,0.0724001720832644,0.737095552217354,-3.93349622214084
ZFHX3,0.76264874126139,3.39018906637521,2.06438411383856,0.0724123256736166,0.737095552217354,-4.24363154773014
NXPE4,1.68700982967477,-2.45841240148793,2.06341821690084,0.0725215819262266,0.737095552217354,-3.93081495608945
BST1,1.40505554923758,-2.70681090977748,2.06341286167537,0.072522188123183,0.737095552217354,-3.93541195262863
CD1D,0.848136267904546,-0.209839940786304,2.06321979270763,0.0725440463005065,0.737095552217354,-3.97832154876545
G2E3,0.508098146508398,6.19121402969246,2.06014859062407,0.0728926140841117,0.737095552217354,-4.46882186827027
COL23A1,1.33619465593339,-0.922288091788714,2.05955764056144,0.0729598710516795,0.737095552217354,-3.94950715182201
MYEF2,0.77140839171267,2.29052186028667,2.05824194781643,0.0731098291137456,0.737095552217354,-4.1538094046998
SDHC,0.527801151259181,3.41770938125516,2.05815741108945,0.0731194745622104,0.737095552217354,-4.25502707236602
DCLK2,1.75621545813945,-2.71347365572931,2.05792513990892,0.0731459825513698,0.737095552217354,-3.94075337855988
ANGPTL3,1.25753950298617,1.35558311015482,2.05770163952465,0.0731714983993497,0.737095552217354,-4.08504349430981
KCNQ1OT1,1.08058867139905,4.65851072876694,2.05768785333104,0.0731730725791616,0.737095552217354,-4.37934755866637
ZNF546,0.75501604042644,2.50650562487968,2.05756072780884,0.0731875899902314,0.737095552217354,-4.17242844656792
CRIPAK,1.02699328899789,0.792658897934595,2.05707319277211,0.07324329123666,0.737095552217354,-4.04849125026371
FOXD4L1,2.45823436068009,-1.66999496294467,2.05660662570972,0.0732966354971299,0.737095552217354,-3.93573594699786
GK5,0.562676791626134,4.86576576806331,2.05639510827798,0.0733208314824703,0.737095552217354,-4.39942582968542
