gene_symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
NBPF9,-0.152902234280456,7.19821518365162,-3.39913155004678,0.0119635723041175,0.0157563434880947,-4.87323338586472
DMRTA1,-0.607305273326339,1.08804787704903,-3.39978101884053,0.0119531871027786,0.0157436346806627,-4.27050520011574
MROH5,-0.546023059912565,1.65275802035804,-3.40132862481168,0.0119284796596849,0.0157149606153044,-4.35125214136365
SLIRP,-0.21386412880398,4.36431472914525,-3.40244747181628,0.0119106517026874,0.0156934054661794,-4.81780271338835
CDRT1,-0.610714345270729,0.446969054105753,-3.40405317449336,0.0118851163750973,0.0156636173507517,-4.12871401026366
CX3CL1,-0.346810185836055,3.25117297987158,-3.40670878955431,0.0118430141440716,0.015612936971085,-4.58986978912719
EDAR,-0.445757294187579,1.29756885143624,-3.40941409064405,0.0118002898839988,0.0155614050762308,-4.28975777337481
MMP1,-1.60513265187472,-0.363580635815029,-3.40953767839169,0.0117983420715498,0.0155597951418682,-3.88912846235407
PDIA5,-0.140137937497672,4.73605116007471,-3.41107666454249,0.0117741158709879,0.0155288021929229,-4.86398271137178
LYPLA2,-0.279768444462698,4.48775300368085,-3.41151186272196,0.0117672748847499,0.0155207360792693,-4.82594893339713
NONO,-0.162021488189982,8.31376041807659,-3.41273720837475,0.011748036446854,0.0154982263357997,-4.73997362407596
SP110,-0.241238995112159,3.90885323032216,-3.41389811492493,0.011729841092419,0.0154761304956876,-4.71283408787094
ZNF761,-0.396916654550822,3.99040286330437,-3.41424407582933,0.0117244246021341,0.0154708914771563,-4.72887698619974
TCEB3,-0.16015926841642,5.68141053269109,-3.41450620919204,0.0117203223469969,0.0154664319127427,-4.92092245803351
P2RX7,-0.445976191566408,3.60912945908233,-3.4177888587868,0.0116690817135021,0.0154045121762835,-4.64559986696129
CASP8,-0.166222128914527,4.17435603746553,-3.41878745093875,0.0116535422395738,0.0153858962774411,-4.75881463452193
C14ORF1,-0.413326950746734,4.22631750372389,-3.41900581278267,0.0116501472095482,0.0153823627838347,-4.76851470750089
NBPF12,-0.17387275637596,5.7332804506633,-3.4201539395666,0.0116323140342054,0.0153616596084469,-4.91338280116595
RNF6,-0.170325476850482,5.17517114415581,-3.42376978112632,0.0115763438884134,0.015290575675371,-4.88980466976677
NXT1,-0.310184833194106,3.46076718281886,-3.4251501379333,0.0115550540058798,0.0152662235115954,-4.60476388336669
CDAN1,-0.205680592224563,5.13342648222176,-3.42717688726635,0.0115238712012601,0.015226905501949,-4.88203835336724
TMEM218,-0.308816383929308,4.33830613214466,-3.4298347612137,0.0114831160057134,0.0151774446281532,-4.77362165919423
AASDHPPT,-0.16383199166866,5.57514090433378,-3.43012946231648,0.0114786067398946,0.0151727161594592,-4.8965860633113
RP11-424C20.2,-0.429620499463173,-0.322909571517883,-3.43116721207394,0.011462743215074,0.0151554912918353,-3.86975615783095
HMOX2,-0.181080720129653,5.08102122065452,-3.4322521993053,0.0114461829493765,0.0151364012150451,-4.87067608584701
ZNF204P,-0.590180318799544,2.46460722567254,-3.43255644473775,0.0114415438687615,0.0151312013978684,-4.41924815931463
GMFG,-0.355843742783513,3.03949246872357,-3.43365746131708,0.0114247727518994,0.0151108893343779,-4.5115196342128
THADA,-0.137149746425314,6.13310457915006,-3.43434119306243,0.0114143712668964,0.0150980649048504,-4.8917698444248
TBK1,-0.347498382627779,4.29595792441314,-3.43564715453888,0.0113945323737999,0.0150755502501354,-4.75756908702205
TRAPPC12,-0.146981394228244,6.20402523574193,-3.43631002199501,0.0113844770117154,0.0150631776385846,-4.88739881558893
FITM2,-0.429556798062596,3.86905525747779,-3.43639772254112,0.0113831473582415,0.0150623494842933,-4.67228803789294
ACTR5,-0.220414847989705,3.46246138680918,-3.43648577331851,0.0113818125638151,0.0150623494842933,-4.58878546637889
SLC30A9,-0.156565827781331,6.40977128045617,-3.43914343332491,0.0113416036884475,0.015012947228885,-4.87598357500276
RBM33,-0.137011814028899,6.76111532484049,-3.4395324613937,0.0113357308215856,0.0150070295524461,-4.85371662126988
ATP6V1E2,-0.341611782141268,2.217920791522,-3.44108971679635,0.0113122550210575,0.0149768770391991,-4.37132666103473
NPAS3,-0.239415208800049,4.39903537848659,-3.44566420737341,0.0112435977564031,0.014891505122543,-4.76167299108598
SRMP2,-0.676634133169709,1.36703930745471,-3.44617689806268,0.0112359310674187,0.0148832808943057,-4.24698514670142
EBLN2,-0.277800852491237,2.30324816443488,-3.44699600364364,0.0112236940387486,0.0148688241836677,-4.37489647826774
ENPP7P12,-0.434931323271566,0.996044005761765,-3.44708786933064,0.0112223225109218,0.0148679274962092,-4.18644554270362
HSPBP1,-0.295293150988008,3.98344190815541,-3.44769985045559,0.0112131904390165,0.0148576682329147,-4.67928674623601
CH17-13I23.3,-3.71984290896477,-1.19285281259477,-3.44955809253343,0.0111855107257887,0.0148228274449913,-3.60564886416324
SLC7A4,-0.449243216199466,1.3447040031189,-3.45080563322648,0.0111669692938575,0.0148000894046957,-4.23714603060448
WBP11,-0.148118167722636,5.76106048007102,-3.45086035389665,0.0111661567759756,0.0147999289990219,-4.86945092777014
GRHL3,-0.401954647640277,1.2204679363016,-3.45379436921147,0.0111226847072332,0.0147459626355867,-4.21416698994988
PRAP1,-0.785993499636461,0.0550566537920757,-3.45962728852197,0.0110368039185183,0.0146348252442876,-3.9390280206375
RPS15AP10,-0.913149320370054,0.268810051010516,-3.46089584161683,0.0110182216149685,0.0146110902865658,-3.99868717120269
CCBE1,-0.286008534982729,2.81819766160083,-3.46370401831474,0.010977206620997,0.0145603094514873,-4.43007483090999
ZNF862,-0.238779667977037,4.93448575571673,-3.46427695491085,0.0109688588809643,0.014550138619726,-4.8111422563259
QRSL1P3,-0.664825588452152,0.67972488388054,-3.46542048931143,0.0109522180195532,0.0145289650596564,-4.09660465433451
PRSS45,-0.682350917285496,1.01505750929963,-3.46570351755992,0.010948103576923,0.0145244071689632,-4.16307534947967
SNRPF,-0.232374352174419,4.22952061377427,-3.46693103826997,0.0109302782037964,0.0145034559451863,-4.70016928068404
GCLM,-0.283143455234533,3.97675377203875,-3.46766851148737,0.0109195841409455,0.0144910627088701,-4.64923642737097
TAS2R46,-0.800717458869609,0.972562133025186,-3.46939165642005,0.0108946410379744,0.014459754566276,-4.15024259043027
CCDC130,-0.173266284492704,4.82973833245537,-3.47062575803112,0.0108768149212686,0.0144378857454671,-4.79023667525813
SELT,-0.19645825224224,5.74516037173736,-3.47326979850765,0.0108387290269166,0.0143891153307961,-4.8370958336005
LCA5,-0.201314488761781,4.67917452246697,-3.47355834969221,0.0108345813606677,0.0143845012630961,-4.76612038152828
PPP3CA,-0.164540602861545,5.94175672305564,-3.47359137366266,0.0108341067801415,0.0143845012630961,-4.83736016140351
HLA-H,-0.615717949006029,0.343314693729235,-3.47579429271276,0.0108024998790549,0.0143454678235039,-3.99799778731652
MTRNR2L1,-0.55556472001685,2.12728732460425,-3.47653562563392,0.0107918859002645,0.0143322619709209,-4.30779473183998
AC004951.5,-1.21230880192336,0.422724385832505,-3.47740132172373,0.0107795056557177,0.0143184856668111,-4.01705514411405
ACTR6,-0.291511174069044,4.16640579485374,-3.4838666961038,0.0106875299346016,0.0142016019861103,-4.66368032659038
AK3P5,-0.66937165911,-0.201058794844495,-3.48487985959747,0.0106731939903232,0.0141851944221863,-3.82807361871049
GCC1,-0.205691450768963,4.60111093471249,-3.48565273449201,0.0106622720617927,0.0141733189825818,-4.73732550492977
SHANK3,-1.00861137030199,2.84969750810906,-3.48569603175389,0.010661660562175,0.0141733189825818,-4.40379208519717
RPL5P23,-0.881746863658632,-0.565352803580033,-3.48579702882701,0.0106602342992949,0.0141723706259897,-3.72280976992242
NPIPB4,-0.168417185561371,5.40860493719678,-3.48677128182134,0.0106464866797509,0.0141558522958755,-4.8105955579319
RBM48,-0.189086473081898,3.93773128067086,-3.48752770111323,0.0106358261435125,0.0141425563462722,-4.61284964769067
HDAC1P1,-0.879642062572112,0.645669246751579,-3.48791646679859,0.010630351604722,0.0141361550416815,-4.05676644810742
NPRL2,-0.188864813574808,4.44510887242819,-3.48895516583468,0.0106157397743674,0.0141184787417377,-4.70747112041978
MFSD13B,-1.05815107787786,-0.935046345689706,-3.48958335304368,0.0106069133534511,0.0141102471566855,-3.61644276167677
OXGR1,-0.8091907409041,-0.839352939181254,-3.48989928187795,0.0106024773622755,0.0141052227116349,-3.6416834502042
MRPL38,-0.38945735194436,4.04847315998151,-3.49060317505077,0.0105926011485517,0.0140938357815773,-4.63079336387267
FXYD6,-0.223798677765386,6.20658300081886,-3.49096245266486,0.0105875640240811,0.014088885402102,-4.8088124477417
TYRO3,-0.184392548133472,5.09998314289235,-3.49511226678166,0.0105295707836837,0.0140143676838481,-4.78187242311893
TDRD1,-0.748389885471385,0.677392384737059,-3.49717398094665,0.0105008866083449,0.0139796277961314,-4.05062015896623
BRE,-0.226287781884634,4.33202273935662,-3.49807594542801,0.0104883644128671,0.0139646944652314,-4.67445121072572
ANGPTL5,-0.87295653145783,-1.11069575454816,-3.4987577043169,0.0104789101255736,0.0139529745811654,-3.55694853271221
SUMO3,-0.147113224647982,5.70309964443107,-3.50049477634277,0.0104548630124615,0.0139218212564993,-4.79758378772392
SYTL5,-0.558038459073468,1.42244412471779,-3.50324465212682,0.0104169173784755,0.0138730186454801,-4.17306456296653
GMCL1,-0.31208130484594,4.6117198532561,-3.50635646949906,0.0103741572643022,0.0138195112919562,-4.70927690355532
TMEM252,-0.995253593794236,-0.622708893962486,-3.50783128267041,0.0103539580495117,0.0137951795401954,-3.67542948259779
KCNJ3,-0.317286633598021,2.42463417608641,-3.50827220972865,0.0103479273427435,0.0137880027962859,-4.30469546278607
UBXN4,-0.15206232453673,6.75058668375649,-3.50960085272738,0.0103297780628856,0.0137655338945235,-4.75395190940837
SERPINF2,-0.516101746256783,0.356756429556177,-3.51068924212651,0.0103149363640295,0.0137491799837656,-3.95178646476867
MRPL42,-0.186312234536374,6.1084283066867,-3.5129746760372,0.0102838464932426,0.0137085928310209,-4.77930011977249
GPT,-0.576152097968611,1.94130966726642,-3.52007063844627,0.0101879623958679,0.0135900878254136,-4.22003893812182
AC025335.1,-0.318384744982441,2.84012707256142,-3.52328711817881,0.0101448194674808,0.0135367563006541,-4.34839377874194
LCMT1,-0.276640420720323,4.25729423383503,-3.5240529322832,0.0101345767657796,0.0135247753159983,-4.62355000661847
PLA2G6,-0.204060688035333,4.12944575053255,-3.52503005002674,0.0101215241776819,0.0135090410311129,-4.59751980172222
STX6,-0.201839466235523,5.82015195475918,-3.52710313461864,0.0100938917252631,0.0134755217437504,-4.76055846902893
SIDT1,-0.250063978055688,2.89403737814449,-3.52863626498044,0.0100735090397657,0.0134491493966756,-4.34986296202103
FAM214A,-0.195511075449941,5.47091045914409,-3.5290895277501,0.0100674915491117,0.0134419539379687,-4.75203275740184
TAS2R5,-0.734229435322525,0.754938726424772,-3.53294264108731,0.0100164950225469,0.0133788718776567,-4.01648487792508
IL15,-0.206000128968475,3.16384577467909,-3.53388025809561,0.0100041279617546,0.0133640213934236,-4.39077288256009
FARS2,-0.292823490691654,4.57475652136789,-3.53505470453858,0.0099886605133916,0.0133466912828144,-4.66258659442119
FUCA1,-0.219629536307307,4.26093093391421,-3.53601003003769,0.00997609802160308,0.013331570052221,-4.60715107743202
VSIG2,-0.795330140287346,0.780267130407724,-3.53791631519004,0.00995108164966448,0.0132998002090526,-4.01477114929636
TTC14,-0.209949168840128,6.12352986731048,-3.54153601097346,0.00990376714705349,0.0132398705964014,-4.73823556261354
CDK12,-0.137312876027942,6.41586647264203,-3.54170266210157,0.00990159466928994,0.013237793160523,-4.72866181008296
WASH2P,-0.238628304712249,4.06729036430296,-3.54213003733753,0.00989602573392123,0.0132311743367764,-4.56083735252951
HDAC10,-0.394631764665512,3.69863096248631,-3.54250287354688,0.00989117024808288,0.0132271613133219,-4.48519078079325
ZNF614,-0.149462296552464,4.93638930587062,-3.54445713644758,0.00986576192792763,0.0131989562784995,-4.69652125107372
ZMYM5,-0.22416862646435,4.77491604339503,-3.54525331588986,0.00985543072722157,0.0131859588582061,-4.67657988811032
SELK,-0.246681591658606,5.25891767581047,-3.54958578691115,0.00979941810365791,0.0131183979029641,-4.7142429868519
ATG4C,-0.345137396020808,3.94059452434141,-3.5510932116823,0.00978001036988926,0.013094054919726,-4.52254385465714
AIM1L,-0.56841694649853,1.49267185007152,-3.55113361134867,0.00977949080822172,0.013094054919726,-4.11460683869928
CAP1,-0.146279545777841,6.56756800620547,-3.5568847549626,0.00970583280396824,0.0130004342889625,-4.69894622971917
PAF1,-0.178134483987264,5.27998023931281,-3.55939882511431,0.00967382312355985,0.0129599922579839,-4.7013586567144
TNRC6B,-0.151194466454804,7.71594647686053,-3.55942508374038,0.0096734893984931,0.0129599922579839,-4.59136001575595
AC005682.6,-2.26876327926042,-0.592410677451848,-3.5609644697875,0.00965394692417772,0.0129357932772914,-3.60833575983422
ZRANB1,-0.1639241360883,6.30246889343644,-3.56112898234031,0.00965186097726247,0.0129338079449254,-4.70558539105221
GIMAP1-GIMAP5,-2.14741020830121,0.40453929049889,-3.5626902055577,0.00963208969305175,0.0129121643304764,-3.8905702250043
TMEM18,-0.193682503425853,5.02404468689076,-3.5628446180926,0.00963013660835798,0.012910354765342,-4.67869377022829
HSPA9,-0.152092183058681,7.28254161892707,-3.56415822103178,0.00961353889920616,0.012889718289777,-4.62825447408691
OLFM5P,-0.908936385887094,0.26481993589767,-3.56743411857029,0.00957228226418137,0.0128352059453874,-3.845553384204
PHF11,-0.228376071344691,3.84254672991456,-3.56822118524346,0.00956239862296085,0.0128235600079719,-4.47811256625857
NPIPB3,-0.389001682031431,4.27485148301497,-3.56862142879342,0.00955737678964826,0.0128176286376867,-4.5632372970982
STUM,-1.08202802792546,4.26416328858278,-3.57378468656935,0.00949284984480398,0.0127358782190397,-4.55390026881996
ARHGEF34P,-0.429318815107111,3.16848826560824,-3.57398201772944,0.00949039313748746,0.0127333804113368,-4.33449141279367
SPDYE6,-0.768688820721299,1.06869123169893,-3.57426890536842,0.00948682271347363,0.0127301859897477,-4.01742525572243
ZNF182,-0.250762175661638,3.36594215332201,-3.57467019679268,0.00948183093898748,0.0127250832447422,-4.37170184518123
RABEP1,-0.162687555630376,6.81766580604523,-3.57765400049387,0.00944480393248295,0.0126785711594915,-4.6515700196068
ZNF75BP,-0.959915815469579,0.117412664643565,-3.57835674030023,0.00943610627208507,0.0126676900546595,-3.78786401363616
UROS,-0.265853024499509,4.77400510640206,-3.57900535931075,0.00942808617411351,0.0126577172490623,-4.62836271770595
NAP1L1,-0.191825867941986,8.19911050763458,-3.58249576981547,0.00938505460547126,0.0126023165644583,-4.50876127607144
INTS8,-0.164600437023811,5.61617988417339,-3.58331447251665,0.00937499214214186,0.0125895944797504,-4.67804921506803
PARL,-0.196962310476018,4.19440289070521,-3.58473622106263,0.00935754563838608,0.0125693202772924,-4.52507061847757
TMEM30A,-0.211914634201716,6.8985906977192,-3.58482234787651,0.00935648989621084,0.0125686909714806,-4.63471048496756
ZNF420,-0.159946664328651,4.55937522214221,-3.58615487680661,0.00934017224068032,0.0125499219327818,-4.58735365289308
GATAD1,-0.192684803782948,5.73017192103845,-3.58920514816695,0.0093029360263827,0.0125045996214701,-4.6712747831566
MARK2P8,-0.626019780426908,1.27317002682175,-3.59060361817387,0.00928591814719818,0.0124825088622335,-4.02692280104486
UTP6,-0.138520521752834,5.37362351637312,-3.59225516080981,0.00926586419743968,0.0124594641840674,-4.65870899897628
AMZ2,-0.193865386887103,5.06333412289809,-3.59330692964156,0.00925311756706983,0.0124446698057054,-4.63875418313355
C3ORF38,-0.244103310558322,4.52987359324521,-3.59331937137442,0.00925296689691044,0.0124446698057054,-4.57246325048204
KRT8P41,-1.12170606183742,-0.677682370343163,-3.5949973632332,0.00923267071803205,0.0124202923556279,-3.53656630315193
NME6,-0.212711970059293,4.16065633919332,-3.59626803179108,0.00921733351618746,0.0124004393266051,-4.50210533392231
EPGN,-1.07335115121342,-0.774854833851599,-3.59667863325042,0.00921238340261363,0.0123953380251549,-3.50763127215297
ARHGEF12,-0.18444741665571,8.23872516015077,-3.60409428000106,0.00912347765184499,0.012278840994451,-4.473948972968
ZCCHC8,-0.17147174097247,5.32353159913295,-3.60658145170378,0.00909386830384083,0.0122428018182857,-4.63635366756215
CMAS,-0.19912679446702,4.52737570780289,-3.61114293055465,0.00903983581062169,0.0121738882435497,-4.54675170579928
KCNK7,-0.66406297944172,-0.054469710076703,-3.61250471459835,0.00902377267921714,0.0121531765810489,-3.68939269434427
RP11-463D19.2,-2.55604522817509,-0.346939382449515,-3.61254232602667,0.00902332946850975,0.0121531765810489,-3.60461604201832
CCT7,-0.213726493198525,7.17451197186667,-3.61336626852922,0.00901362611807222,0.0121424118709151,-4.56882604073694
OTUD5,-0.252772010580064,5.14082236712008,-3.61775825939277,0.00896209388069475,0.0120760321914196,-4.61008128865638
TMX3,-0.172447544345891,5.96888344659208,-3.61817501025964,0.00895722071435855,0.0120702257098417,-4.63091965597744
SLC25A39P1,-0.753696605640296,0.700362311159814,-3.62023718621115,0.00893314957272389,0.012040821229612,-3.88067473339638
UBE2Q2P2,-0.293120436000687,3.3459884467081,-3.62107533277252,0.00892338626143278,0.0120284189541155,-4.30186724227296
CHCHD6,-0.314204704237212,3.42812066813811,-3.62175434429773,0.00891548517386651,0.0120192825129922,-4.31722660179979
CCKAR,-1.19492045085908,-0.205093535698442,-3.6223685155131,0.00890834513157298,0.0120104132819563,-3.631597145117
ERO1B,-0.321237963587686,3.95371075837832,-3.62253495727763,0.00890641123543668,0.0120093189486582,-4.42362656581228
FAM204A,-0.195317448363534,5.32777568492837,-3.62386326705157,0.00889099388248209,0.0119892856644887,-4.61203059975688
PTCD2,-0.201028055967457,4.35015812188055,-3.62450866719379,0.00888351336743944,0.011980708040536,-4.49758335706239
SESTD1,-0.194246589136401,6.49516246348532,-3.62495560596302,0.00887833713202513,0.011974481670977,-4.60628646498961
C16ORF52,-0.427062920397271,4.17729075889061,-3.62862178190158,0.00883600081296157,0.0119181324300363,-4.45946287574197
RP11-861L17.2,-1.20084703704476,-0.786628157492972,-3.62899976003353,0.00883164849411563,0.0119130127131504,-3.45884280255227
GADD45A,-0.268198953297381,4.67785455892821,-3.62918345238646,0.00882953416702722,0.011911662135322,-4.5439674862011
NARFL,-0.287321524845278,4.57346495527694,-3.6295587549543,0.00882521608849575,0.0119065872379018,-4.52794995979811
CLEC2D,-0.2067493241897,4.9018175959002,-3.63075145018075,0.00881150866575485,0.0118895927356671,-4.57013202181621
UBR5,-0.163377312153795,8.14415652914289,-3.63229021823297,0.00879385809744555,0.0118665244851918,-4.44379476773523
NISCH,-0.17634016068941,7.37401439440537,-3.63295333425231,0.00878626363144511,0.0118577716441024,-4.52143873618046
CYHR1,-0.196898330708979,5.16182648041169,-3.63373153221813,0.00877736026553484,0.0118465028227546,-4.58892024819058
MBD1,-0.211926531644922,5.91678301471934,-3.63531237875828,0.00875930400023266,0.0118234065166578,-4.60677849957698
C17ORF100,-0.817367653908954,-0.0332912651755724,-3.6365204145743,0.00874553317995858,0.0118073611929375,-3.66165622069877
STOX2,-0.150293808017248,5.89470913126696,-3.63769119646667,0.00873220950330782,0.0117922569246828,-4.60341256278255
AK4,-0.187368641240094,5.63026306644946,-3.63924371404311,0.00871457566520285,0.0117721574704832,-4.59892516111632
FBXL21,-1.27550578828187,0.185973067624618,-3.64229848617744,0.0086799919027264,0.0117296247560921,-3.71723927610991
GLTSCR1,-0.211586009209046,3.3811307588462,-3.64252674022013,0.00867741379013959,0.0117278787162388,-4.27844337707505
RP11-423E7.1,-3.20729560978524,-1.78566631384639,-3.64310049063381,0.00867093700041554,0.011719865148083,-3.18231449901788
SLC1A1,-0.243441260969749,2.41962026537996,-3.64346953726228,0.00866677379240712,0.0117149778627567,-4.11170561823146
YBEY,-0.392832146146742,3.21484553917838,-3.64548326365569,0.0086440952659483,0.0116857990763701,-4.24183095228753
SULT2B1,-0.638784562155166,0.934645940182384,-3.64635537811218,0.00863429358635626,0.0116740230972068,-3.89137976561159
THUMPD2,-0.283573691560614,4.495803201557,-3.65086886093675,0.00858375953554123,0.0116093652662995,-4.48532832441009
CD79B,-0.627859422780981,0.552797920130378,-3.65418382260352,0.0085468494693135,0.0115609062245918,-3.79863535483769
ZSCAN21,-0.456417857016183,3.71937302496744,-3.65730796362758,0.0085122221543052,0.0115162509967506,-4.32644071220743
SSBP2,-0.222057370190909,7.02409989249111,-3.66051818080602,0.00847679981202927,0.0114697778718462,-4.516246607171
SDHAF2,-0.30583759523827,3.94417705890591,-3.6614860253715,0.00846615187951487,0.0114568189603728,-4.36659326170972
FUBP3,-0.222811561107259,5.71909864635014,-3.66181044212172,0.00846258600393312,0.0114527175619463,-4.56824296174943
WWP1,-0.144914493107034,5.5434647189446,-3.66315647437448,0.0084478083445367,0.0114334413809358,-4.56340460028805
PGGT1B,-0.246998536106923,5.38090888213591,-3.66437547034543,0.00843444961664422,0.0114168052836476,-4.55678506206901
ZG16B,-0.698574679481905,-0.0466204922900063,-3.66441415263574,0.00843402608199783,0.0114168052836476,-3.61845951051151
RAB27A,-0.433214774027996,3.74715385870995,-3.66457145215613,0.0084323040389168,0.0114153449301035,-4.32189387200133
SLC35E1,-0.177699505142373,5.50888725623773,-3.66629964408116,0.00841340977231098,0.011390487023643,-4.55818640111862
TEPSIN,-0.208511324291395,3.70734648368282,-3.66706261476073,0.00840508291050144,0.0113799335484225,-4.31019584504737
SDHCP3,-0.722430438011219,-0.69071145013254,-3.6686636279104,0.0083876390291748,0.0113584712522258,-3.42921516924243
SFXN4,-0.3323122281241,3.62392007415799,-3.66958579576344,0.00837760941991283,0.0113463250278045,-4.28943094166207
CCNJP2,-0.92701516800673,-0.382178731582213,-3.67687528659873,0.00829878614616865,0.0112459744134765,-3.50393485171609
RP11-1023L17.2,-0.235821122875271,4.13336042011721,-3.67754834727637,0.0082915489891277,0.0112375901098214,-4.38171064334911
ZNF446,-0.222124313092731,3.84965776987385,-3.67869915978911,0.00827919067372847,0.0112229728285395,-4.32301455466249
HAUS4,-0.184138409156681,4.91480943313928,-3.67981486064336,0.00826722856566531,0.0112074672530361,-4.50217424854938
CLDN6,-0.77865667968654,-0.158362586828215,-3.68225738787075,0.00824110641010949,0.0111727624308338,-3.56084381061709
TAL2,-0.983971139227825,1.63663548750827,-3.68480228528708,0.00821398503986548,0.0111374039789826,-3.94502088738719
SIK3,-0.150742444290366,6.23112670763129,-3.68766907365077,0.00818354962960949,0.0110980636606481,-4.52844940197415
RBMX2,-0.211935722827826,4.26100441046567,-3.68830444814263,0.00817682078776157,0.0110898229085901,-4.39110504580094
FLYWCH2,-0.23219745589411,3.85185693147474,-3.68854668356925,0.00817425701568529,0.011087048346433,-4.30958596060105
VWCE,-0.354410547541229,2.38695503488472,-3.68898270739699,0.00816964443192489,0.0110814943771144,-4.0426972323125
GTF3C1,-0.227201125058054,7.20862677242627,-3.69049407830903,0.00815367796494075,0.011062641488661,-4.45647545190047
AC010240.2,-0.798277679531048,1.05324029703068,-3.69099727389454,0.00814836963825237,0.0110575421866292,-3.84972868920164
PPTC7,-0.241892021094798,3.7400710070454,-3.69195545612084,0.00813827196041159,0.0110452399980145,-4.28182331491722
RPL13P12,-1.25436525707805,-0.662682144002551,-3.69299913063395,0.00812728884359679,0.0110317328208715,-3.40278512204414
VPS11,-0.154328677501989,5.40080705788723,-3.69341963944016,0.00812286818118752,0.0110264316408928,-4.51654822104447
RP11-885B4.2,-0.516031079973121,0.587327211112158,-3.69465119366653,0.00810993634689724,0.0110095755190056,-3.74998315960127
UBE4B,-0.170661207553932,6.36240336129227,-3.69649083247342,0.00809066113326783,0.0109854989681743,-4.51152817144071
RP11-677M14.5,-0.527782162624966,0.19397854396515,-3.6973520967587,0.00808165421140482,0.0109739655555575,-3.64206708391832
FOLR1,-0.567356082804497,1.27513856820543,-3.69826933263951,0.00807207396317624,0.0109616521181309,-3.87513109320431
TMEM40,-0.473524712197489,2.45711150131002,-3.69841433556218,0.00807056058516538,0.0109602923987497,-4.03976796079974
PITPNM3,-0.238299783714388,3.64851044698894,-3.70083857880427,0.00804530479337327,0.0109287673579949,-4.25046161323552
STOML1,-0.243147166058843,4.66304795794389,-3.70541038148108,0.00799790976526061,0.0108674280509665,-4.43422383596937
DNAL4,-0.247057713526329,3.88553190730188,-3.70632622320949,0.00798845203775658,0.0108556723151812,-4.29144291424089
MEN1,-0.27097572742985,4.28178728728402,-3.70722667651029,0.00797916510682122,0.010843740604565,-4.36833026991419
XRCC6,-0.177624196713237,7.71596325830115,-3.707239036385,0.00797903771370064,0.010843740604565,-4.3820378265437
AL513122.1,-1.52129263011828,3.93440983611468,-3.70754192671354,0.00797591651846152,0.0108407024350436,-4.29969022494447
PGPEP1L,-0.513492521346957,0.439850240892306,-3.70844268035708,0.00796664237934223,0.0108289970288005,-3.69400375695618
CHURC1,-0.186352286839863,5.5801811337224,-3.70880240153217,0.0079629419831498,0.0108251300346389,-4.49983048932708
STEAP2,-0.187058348789669,4.5704851240784,-3.71039667800662,0.00794656444375989,0.0108062976548569,-4.41337251151367
TSR3,-0.385469012612923,4.60579827391908,-3.71126608449114,0.00793764875707891,0.0107955452975637,-4.41756558158643
CACNA1G,-0.165368778479647,5.87755470620912,-3.71401827171226,0.00790949713837825,0.0107599928337068,-4.49571437184797
DPP8,-0.202250826753811,5.52740583063904,-3.71674493469125,0.0078817139025705,0.0107249235588223,-4.48754212326817
SPRYD3,-0.216051452050316,4.59095062288637,-3.71675637069096,0.00788159760014732,0.0107249235588223,-4.4075847180478
IDI1,-0.210227447536651,5.12689053254356,-3.71859142904425,0.00786295954401819,0.01070144493963,-4.46668008244311
LINC00202-2,-0.533190453295986,-0.177391308000629,-3.71985721797554,0.00785013136823459,0.0106853448024882,-3.50258944159164
HTR7P1,-0.458192402569947,2.63330708668819,-3.72177863061802,0.00783070234185574,0.0106602545619348,-4.03381920006136
HSBP1,-0.171721249812657,6.83266484063838,-3.72424540948128,0.0078058354853377,0.0106284303640615,-4.44306575812599
TCTEX1D4,-1.14866379172108,-0.313290321875169,-3.72698787175983,0.00777829058299029,0.0105942951093128,-3.45340984174806
FAM177A1,-0.165804288222009,5.18584353031424,-3.72860825707159,0.0077620654900063,0.0105742147337919,-4.45659686487078
FAM83E,-0.518947544341955,0.953118238136958,-3.73067446666461,0.00774142982666048,0.0105474455776952,-3.77624761296696
MED24,-0.162483437732422,5.97783252368319,-3.73506740371293,0.00769775520226519,0.0104906115628196,-4.46594884658339
NIPA2,-0.217618851613359,4.99335177324611,-3.73672061697934,0.00768138859967203,0.0104689735225917,-4.4300793833721
FKBP15,-0.156606539526536,6.03756230111271,-3.7385125268623,0.00766369177295458,0.010446850201678,-4.46061346303722
RINL,-0.424755499092895,3.24043520225679,-3.74000947399569,0.00764894207855983,0.0104274081087526,-4.11362878100226
RP11-667M19.9,-0.393062985763572,0.202136399861416,-3.74036108410358,0.00764548209251127,0.0104233551962557,-3.58412838297124
SLFN12,-0.323766933833073,3.66836704498907,-3.74051363358663,0.00764398147482179,0.0104219732135056,-4.1988282951632
GCSH,-0.378621706832227,3.57320512912308,-3.74184716104994,0.00763087733834562,0.0104060954235496,-4.17738897599153
GPC6,-0.198684618825228,6.31121118283875,-3.74286203253614,0.00762092095166301,0.0103931802681562,-4.4483055486862
VMO1,-1.13364070939587,1.21096262857007,-3.74381050499177,0.00761162878216104,0.0103811693637031,-3.80143030674725
GPR161,-0.151172289517231,5.79964513576016,-3.7474275366644,0.00757630606398769,0.0103349699609642,-4.44850282385861
