molecule_chembl_id,stdInChiKey,formula,STATUS,pIC50,MW,LogP,nHAcc,nHDon,smiles,preferredCompoundName
CHEMBL3944498,-,-,inactive,7.0,732.811,8.334800000000005,9,2,COc1cc(ccc1Nc2nccc(n2)c3c(nc4c(F)cccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCCCC8,-
CHEMBL3898691,-,-,inactive,7.0,811.8910000000002,6.426100000000006,11,2,COc1cc(ccc1Nc2nccc(n2)c3c(nc4c(F)cccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCN(CC8)S(=O)(=O)C,-
CHEMBL3899525,-,-,inactive,7.0,839.9450000000002,6.511100000000007,12,2,COc1cc(ccc1Nc2nccc(n2)c3c(nc4c(F)cccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCN(CCS(=O)(=O)C)CC8,-
CHEMBL3957736,-,-,inactive,7.0,779.8430000000001,7.436000000000007,10,2,COc1cc(ccc1Nc2nccc(n2)c3c(nc4cc(F)ccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCN(CCF)CC8,-
CHEMBL3918624,-,-,inactive,7.0,737.8330000000001,7.392100000000007,10,2,COc1cc(ccc1Nc2nccc(n2)c3c(nc4ccccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CCS(=O)(=O)C)CC7,-
CHEMBL4091729,-,-,inactive,6.886056647693162,539.0610000000001,5.605020000000005,8,3,COc1cc2c(CCc3n[nH]c(C)c23)cc1Nc4ncc(Cl)c(Nc5ccccc5S(=O)(=O)C(C)C)n4,-
CHEMBL4062738,-,-,inactive,6.522878745280337,580.0660000000003,5.334400000000005,10,2,CON1C(=O)c2cc(Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3)c(OC)cc2c5ccccc15,-
CHEMBL4074115,-,-,inactive,6.585026652029183,550.0400000000002,5.802600000000004,8,3,COc1cc2c(cc1Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3)C(=O)Nc5ccccc25,-
CHEMBL4105329,-,-,inactive,7.038104526332151,470.9600000000002,6.104820000000005,5,4,Cc1n[nH]c2ccc(cc12)c3cc(N[C@@H](CO)c4ccccc4)cnc3c5cc(Cl)ccc5O,-
CHEMBL4067871,-,-,inactive,6.365321247821318,467.9560000000002,6.468300000000006,5,3,OC[C@H](Nc1cnc(c(c1)c2ccc3cnccc3c2)c4cc(Cl)ccc4O)c5ccccc5,-
CHEMBL4062877,-,-,inactive,6.379343520180379,454.50500000000017,5.590520000000005,5,4,Cc1n[nH]c2ccc(cc12)c3cc(N[C@@H](CO)c4ccccc4)cnc3c5cc(F)ccc5O,-
CHEMBL4075917,-,-,inactive,6.051782706440028,454.50500000000017,5.590520000000004,5,4,Cc1n[nH]c2ccc(cc12)c3cc(N[C@@H](CO)c4ccccc4)cnc3c5ccc(F)cc5O,-
CHEMBL327300,-,-,inactive,7.0,341.3630000000001,4.061500000000003,6,0,COc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)cc1OC,-
CHEMBL150894,-,-,inactive,5.0,440.54300000000023,4.9165000000000045,4,2,CC(C)OCc1ccc2c(c1)c3c4CNC(=O)c4c5c(Cc6ccccc56)c3n2CCCO,CEP-5214
CHEMBL1421,-,-,inactive,4.301029995663981,488.01700000000034,3.3135400000000015,9,3,Cc1nc(Nc2ncc(s2)C(=O)Nc3c(C)cccc3Cl)cc(n1)N4CCN(CCO)CC4,DASATINIB
CHEMBL565612,-,-,inactive,5.0,438.49100000000027,2.4301000000000004,6,2,CN1CCN(CC1)c2nc(C3=C(C(=O)NC3=O)c4c[nH]c5ccccc45)c6ccccc6n2,SOTRASTAURIN
CHEMBL502835,-,-,inactive,5.3979400086720375,539.6360000000004,3.6159000000000026,7,2,COC(=O)c1ccc2\C(=C(\Nc3ccc(cc3)N(C)C(=O)CN4CCN(C)CC4)/c5ccccc5)\C(=O)Nc2c1,NINTEDANIB
CHEMBL1784637,-,-,inactive,5.522878745280337,582.6270000000003,2.868920000000001,7,3,CNC(=O)c1ncc(C#Cc2cc(ccc2C)C(=O)Nc3ccc(CN4CCN(CCO)CC4)c(c3)C(F)(F)F)n1C,-
CHEMBL2348417,-,-,inactive,5.0,508.00300000000027,5.188100000000002,8,4,OCCNC(=O)C1=Cc2c(Nc3ccc(Oc4cccc5sccc45)c(Cl)c3)ncnc2NCC1,-
CHEMBL2409778,-,-,inactive,5.0,449.4460000000002,3.303420000000001,8,2,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)nn4c3)ccc2F)n(C)n1,-
CHEMBL3125890,-,-,inactive,5.0,554.5250000000001,6.6478800000000025,6,2,Fc1ccc(Oc2ccc3nc(NC(=O)C4CC4)sc3c2C#N)cc1NC(=O)Cc5cccc(c5)C(F)(F)F,-
CHEMBL3218847,-,-,inactive,5.522878745280337,409.87700000000007,3.3748000000000014,5,3,COc1cccc(c1)c2nc3c(N[C@@H]4[C@@H]5C[C@@H](C=C5)[C@@H]4C(=O)N)c(Cl)cnc3[nH]2,-
CHEMBL553,-,-,inactive,7.0,393.4430000000002,3.405100000000002,7,1,COCCOc1cc2ncnc(Nc3cccc(c3)C#C)c2cc1OCCOC,ERLOTINIB
CHEMBL3358966,-,-,inactive,7.0,377.40000000000026,3.6110000000000015,5,2,COc1cc(cc(OC)c1OC)C2=NC(=CNC2=O)c3c[nH]c4ccccc34,-
CHEMBL3798011,-,-,inactive,6.0,413.48100000000017,3.760900000000002,5,2,C[C@@H](N1c2cc(ccc2C(=O)NC1(C)C)N3C(=O)Nc4ncccc34)c5ccccc5,-
CHEMBL3818247,-,-,inactive,4.5228787452803365,461.48200000000014,3.323500000000002,9,0,CN1C(=O)COc2c1cnc3ccc(Sc4nnc5c(F)cc(cn45)c6cnn(C)c6)cc23,-
CHEMBL3917455,-,-,inactive,5.0,539.0800000000003,3.5497000000000014,8,3,COc1c2CC(CCCc2ccc1Nc3ncc(Cl)c(N[C@@H]4[C@@H]5C[C@@H](C=C5)[C@@H]4C(=O)N)n3)N6CCOCC6,-
CHEMBL3953048,-,-,inactive,5.698970004336019,616.188,3.8546000000000022,10,4,COc1c2CCCC(Cc2ccc1Nc3ncc(Cl)c(Nc4ccccc4NS(=O)(=O)C)n3)N5CCN(CCO)CC5,-
CHEMBL3911340,-,-,inactive,6.301029995663981,649.7020000000003,6.989820000000005,9,2,COc1ccc(cc1C(=O)Nc2c(F)cccc2F)c3nc4cc(C)ccn4c3c5ccnc(Nc6cccc(OCCN(C)C)c6)n5,-
CHEMBL3930609,-,-,inactive,6.301029995663981,631.6870000000001,7.171620000000006,8,3,Cc1cc(OC2CCNCC2)ccc1Nc3nccc(n3)c4c(nc5ccccn45)c6cccc(c6)C(=O)Nc7c(F)cccc7F,-
CHEMBL3919333,-,-,inactive,6.301029995663981,645.714,7.513820000000006,8,2,CN1CCC(CC1)Oc2ccc(Nc3nccc(n3)c4c(nc5ccccn45)c6cccc(c6)C(=O)Nc7c(F)cccc7F)c(C)c2,-
CHEMBL3957976,-,-,inactive,6.301029995663981,635.6750000000003,6.681400000000005,9,2,COc1ccn2c(c3ccnc(Nc4cccc(OCCN(C)C)c4)n3)c(nc2c1)c5cccc(c5)C(=O)Nc6cccc(F)c6F,-
CHEMBL3956956,-,-,inactive,6.301029995663981,635.6750000000003,6.681400000000005,9,2,COc1ccn2c(c3ccnc(Nc4cccc(OCCN(C)C)c4)n3)c(nc2c1)c5cccc(c5)C(=O)Nc6c(F)cccc6F,-
CHEMBL3904524,-,-,inactive,6.301029995663981,703.7100000000003,6.861200000000006,12,2,COc1ccc(cc1C(=O)Nc2c(F)cccc2F)c3nc4ccccn4c3c5ccnc(Nc6ccc(cc6OC)c7oc(CN(C)C)nn7)n5,-
CHEMBL3896404,-,-,inactive,6.301029995663981,756.902,9.221900000000003,9,2,CC(C)COc1cc(ccc1Nc2nccc(n2)c3c(nc4ccccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCCCC8,-
CHEMBL3896056,-,-,inactive,6.301029995663981,740.903,9.385600000000002,8,2,CC(C)Cc1cc(ccc1Nc2nccc(n2)c3c(nc4ccccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCCCC8,-
CHEMBL3975048,-,-,inactive,6.301029995663981,728.8479999999993,8.504120000000004,9,2,COc1c(C)c(ccc1Nc2nccc(n2)c3c(nc4ccccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCCCC8,-
CHEMBL3889680,-,-,inactive,6.301029995663981,758.8740000000004,8.512720000000005,10,2,COc1ccc(cc1C(=O)Nc2c(F)cccc2F)c3nc4ccccn4c3c5ccnc(Nc6ccc(N7CCC(CC7)N8CCCCC8)c(C)c6OC)n5,-
CHEMBL3963200,-,-,inactive,6.301029995663981,690.7550000000001,6.891500000000007,10,2,CCOc1cc(ccc1Nc2nccc(n2)c3c(nc4ccccn34)c5ccc(OC)c(c5)C(=O)Nc6c(F)cccc6F)N7CCN(C)CC7,-
CHEMBL3940222,-,-,inactive,6.301029995663981,829.8500000000001,8.315700000000005,10,2,COc1cc(ccc1Nc2nccc(n2)c3c(nc4cc(ccn34)C(F)(F)F)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCN(CCF)CC8,-
CHEMBL3896003,-,-,inactive,6.301029995663981,782.8180000000001,9.214500000000001,9,2,COc1cc(ccc1Nc2nccc(n2)c3c(nc4cc(ccn34)C(F)(F)F)c5cccc(c5)C(=O)Nc6c(F)cccc6F)N7CCC(CC7)N8CCCCC8,-
CHEMBL3947568,-,-,inactive,6.301029995663981,673.6840000000002,6.852600000000006,11,2,COc1cc(ccc1Nc2nccc(n2)c3c(nc4ccccn34)c5cccc(c5)C(=O)Nc6c(F)cccc6F)c7oc(CN(C)C)nn7,-
CHEMBL4100875,-,-,inactive,5.0,534.0410000000002,6.509300000000005,8,2,COc1cc2c(cnc3ccccc23)cc1Nc4ncc(Cl)c(Nc5ccccc5S(=O)(=O)C(C)C)n4,-
CHEMBL4090364,-,-,inactive,7.0,506.9090000000002,7.265000000000006,5,2,CCN(CC)CCCC(C)Nc1nc(\C=C\c2c(Cl)cc(Cl)cc2Cl)nc3ccc(N)cc13,-
